Year,value,Village
1992,222.278568,DebreKidusan
1993,178.64517206904762,DebreKidusan
1994,258.5726098972222,DebreKidusan
1995,358.02097000000003,DebreKidusan
1996,499.84481399999993,DebreKidusan
1997,229.285326,DebreKidusan
1998,485.421208,DebreKidusan
1999,341.37765,DebreKidusan
2000,271.1958656,DebreKidusan
2001,302.95569470000004,DebreKidusan
2002,236.702198,DebreKidusan
2003,314.127,DebreKidusan
2004,225.3671038,DebreKidusan
2005,197.83118,DebreKidusan
2006,362.936543,DebreKidusan
2007,369.500136,DebreKidusan
2008,280.61091,DebreKidusan
2009,329.14856399999996,DebreKidusan
2010,512.500659,DebreKidusan
2011,183.602789,DebreKidusan
2012,345.420039,DebreKidusan
2013,501.809863,DebreKidusan
2014,291.4472323,DebreKidusan
2015,166.753902,DebreKidusan
2016,435.748037,DebreKidusan
2017,562.564488,DebreKidusan
2018,251.48647,DebreKidusan
2019,175.195281,DebreKidusan
1983,339.96257527777743,Debremawie
1984,215.03832091746028,Debremawie
1985,391.9734687222222,Debremawie
1986,253.6566772888884,Debremawie
1987,212.35686794444428,Debremawie
1988,524.4673685,Debremawie
1989,229.9520807055556,Debremawie
1990,305.6483176666667,Debremawie
1991,261.2645768,Debremawie
1992,204.384896,Debremawie
1993,165.33563580634922,Debremawie
1994,480.1672913138889,Debremawie
1995,365.16819599999997,Debremawie
1996,410.78618,Debremawie
1997,279.21223499999996,Debremawie
1998,494.197637,Debremawie
1999,380.57845399999997,Debremawie
2000,333.783139,Debremawie
2001,274.040487,Debremawie
2002,213.382747,Debremawie
2003,350.009341,Debremawie
2004,219.12518239999997,Debremawie
2005,200.09326,Debremawie
2006,383.70908,Debremawie
2007,333.406304,Debremawie
2008,279.958363,Debremawie
2009,358.113176,Debremawie
2010,551.7890699999999,Debremawie
2011,194.60921500000003,Debremawie
2012,372.94827499999997,Debremawie
2013,571.045924,Debremawie
2014,271.3361953,Debremawie
2015,148.97113800000002,Debremawie
2016,474.992472,Debremawie
2017,529.926798,Debremawie
2018,259.58165799999995,Debremawie
2019,205.915849,Debremawie
1983,116.94925386111109,Debreselam
1984,56.2662,Debreselam
1985,254.927131,Debreselam
1986,360.956618722222,Debreselam
1987,80.66495468333332,Debreselam
1988,372.17706919444396,Debreselam
1989,149.8344958888889,Debreselam
1990,183.2787188611111,Debreselam
1991,138.725288,Debreselam
1992,201.045231,Debreselam
1993,151.11017199999998,Debreselam
1994,114.3766215555556,Debreselam
1995,302.67764999999997,Debreselam
1996,131.213236,Debreselam
1997,146.010285,Debreselam
1998,181.676632,Debreselam
1999,514.430594,Debreselam
2000,138.145836,Debreselam
2001,139.88048600000002,Debreselam
2002,104.110961,Debreselam
2003,129.081314,Debreselam
2004,142.008995,Debreselam
2005,101.906352,Debreselam
2006,190.167759,Debreselam
2007,250.338964,Debreselam
2008,114.433763,Debreselam
2009,142.35909700000002,Debreselam
2010,219.894995,Debreselam
2011,122.823037,Debreselam
2012,232.189124,Debreselam
2013,326.962355,Debreselam
2014,242.485551,Debreselam
2015,153.39614699999998,Debreselam
2016,308.63918970000003,Debreselam
2017,155.270974,Debreselam
2018,243.51591100000002,Debreselam
2019,170.31220100000002,Debreselam
1983,41.52862112712419,Debrinetseb
1984,28.79765491666667,Debrinetseb
1985,139.2211001666667,Debrinetseb
1986,179.3610333660131,Debrinetseb
1987,118.7758147579365,Debrinetseb
1988,79.32488699999999,Debrinetseb
1989,135.093276,Debrinetseb
1990,11.771099,Debrinetseb
1991,132.990939,Debrinetseb
1992,39.639407,Debrinetseb
1993,251.17506194444442,Debrinetseb
1994,200.139838,Debrinetseb
1995,129.4888746406162,Debrinetseb
1996,150.638251,Debrinetseb
1997,135.09592,Debrinetseb
1998,221.87734,Debrinetseb
1999,185.13669099999998,Debrinetseb
2000,56.030711,Debrinetseb
2001,112.084089,Debrinetseb
2002,42.419133,Debrinetseb
2003,81.3469045,Debrinetseb
2004,30.704412,Debrinetseb
2005,105.534995,Debrinetseb
2006,127.938368,Debrinetseb
2007,62.039506,Debrinetseb
2008,80.89836199999999,Debrinetseb
2009,147.176893,Debrinetseb
2010,47.589104,Debrinetseb
2011,162.40587,Debrinetseb
2012,102.66986999999999,Debrinetseb
2013,31.776860000000003,Debrinetseb
2014,157.97733800000003,Debrinetseb
2015,43.47410000000001,Debrinetseb
2016,136.844129,Debrinetseb
2017,123.27060800000001,Debrinetseb
2018,141.68223999999998,Debrinetseb
2019,214.591703,Debrinetseb
1983,6.058668241246501,Dekera
1984,33.2749999,Dekera
1985,40.829853044444434,Dekera
1986,392.17110076862707,Dekera
1987,32.72277093968252,Dekera
1988,61.309703999999996,Dekera
1989,89.489971,Dekera
1990,22.771304999999998,Dekera
1991,111.3336125,Dekera
1992,6.538206,Dekera
1993,36.49164565277778,Dekera
1994,84.28163889999999,Dekera
1995,29.278689113468722,Dekera
1996,91.481219,Dekera
1997,203.3595582,Dekera
1998,178.96848799999998,Dekera
1999,129.8652424,Dekera
2000,47.559347,Dekera
2001,56.410543,Dekera
2002,12.797317999999999,Dekera
2003,43.238696999999995,Dekera
2004,37.77851,Dekera
2005,71.114024,Dekera
2006,83.6473442,Dekera
2007,76.76078600000001,Dekera
2008,43.8149496,Dekera
2009,24.46553,Dekera
2010,69.4530931,Dekera
2011,31.9772975,Dekera
2012,33.26543,Dekera
2013,37.861184,Dekera
2014,38.1031615,Dekera
2015,16.450459000000002,Dekera
2016,33.4176707,Dekera
2017,69.1059729,Dekera
2018,82.498247,Dekera
2019,110.13865,Dekera
1983,339.96257527777743,DembezaAmbaLay
1984,215.03832091746028,DembezaAmbaLay
1985,391.9734687222222,DembezaAmbaLay
1986,253.6566772888884,DembezaAmbaLay
1987,212.35686794444428,DembezaAmbaLay
1988,524.4673685,DembezaAmbaLay
1989,229.9520807055556,DembezaAmbaLay
1990,305.6483176666667,DembezaAmbaLay
1991,261.2645768,DembezaAmbaLay
1992,204.384896,DembezaAmbaLay
1993,165.33563580634922,DembezaAmbaLay
1994,480.1672913138889,DembezaAmbaLay
1995,365.16819599999997,DembezaAmbaLay
1996,410.78618,DembezaAmbaLay
1997,279.21223499999996,DembezaAmbaLay
1998,494.197637,DembezaAmbaLay
1999,380.57845399999997,DembezaAmbaLay
2000,333.783139,DembezaAmbaLay
2001,274.040487,DembezaAmbaLay
2002,213.382747,DembezaAmbaLay
2003,350.009341,DembezaAmbaLay
2004,219.12518239999997,DembezaAmbaLay
2005,200.09326,DembezaAmbaLay
2006,383.70908,DembezaAmbaLay
2007,333.406304,DembezaAmbaLay
2008,279.958363,DembezaAmbaLay
2009,358.113176,DembezaAmbaLay
2010,551.7890699999999,DembezaAmbaLay
2011,194.60921500000003,DembezaAmbaLay
2012,372.94827499999997,DembezaAmbaLay
2013,571.045924,DembezaAmbaLay
2014,271.3361953,DembezaAmbaLay
2015,148.97113800000002,DembezaAmbaLay
2016,474.992472,DembezaAmbaLay
2017,529.926798,DembezaAmbaLay
2018,259.58165799999995,DembezaAmbaLay
2019,205.915849,DembezaAmbaLay
1983,251.0596118660127,Derit
1984,163.428789,Derit
1985,235.687433,Derit
1986,262.16156747156856,Derit
1987,129.79471488015866,Derit
1988,487.910914777778,Derit
1989,201.7053732222222,Derit
1990,186.1885611944444,Derit
1991,343.8330933,Derit
1992,165.276412,Derit
1993,226.81582,Derit
1994,465.4516232222222,Derit
1995,264.1921598572829,Derit
1996,440.734502,Derit
1997,218.165851,Derit
1998,444.55974000000003,Derit
1999,403.441187,Derit
2000,202.395005,Derit
2001,263.282188,Derit
2002,194.505521,Derit
2003,294.4365448,Derit
2004,150.628377,Derit
2005,227.71513699999997,Derit
2006,405.029219,Derit
2007,271.70386,Derit
2008,289.820235,Derit
2009,369.726014,Derit
2010,416.52504799999997,Derit
2011,175.696904,Derit
2012,349.206587,Derit
2013,408.69054339999997,Derit
2014,286.21365,Derit
2015,233.27391199999997,Derit
2016,412.421747,Derit
2017,455.973742,Derit
2018,326.614645,Derit
2019,238.632306,Derit
1983,32.837268532446345,Derita
1984,258.5512464444444,Derita
1985,98.3319297222222,Derita
1986,97.63076441339871,Derita
1987,133.9623749166666,Derita
1988,95.578818,Derita
1989,131.692713,Derita
1990,94.75312100000001,Derita
1991,145.315827,Derita
1992,21.616448000000002,Derita
1993,138.5586259166667,Derita
1994,149.139629,Derita
1995,82.1213777943511,Derita
1996,145.653025,Derita
1997,87.70312100000001,Derita
1998,169.646876,Derita
1999,175.11652899999999,Derita
2000,106.082356,Derita
2001,211.34663799999998,Derita
2002,127.35043200000001,Derita
2003,59.961400999999995,Derita
2004,28.212954999999997,Derita
2005,135.20398699999998,Derita
2006,253.696975,Derita
2007,87.077989,Derita
2008,112.4027136,Derita
2009,150.450533,Derita
2010,59.113654,Derita
2011,87.940663,Derita
2012,125.187497,Derita
2013,89.08827399999998,Derita
2014,94.34706800000001,Derita
2015,169.06813499999998,Derita
2016,128.922592,Derita
2017,136.749604,Derita
2018,183.202424,Derita
2019,139.703467,Derita
1983,108.49124447549013,Dinkashena
1984,36.32127,Dinkashena
1985,158.061711,Dinkashena
1986,219.3594158921572,Dinkashena
1987,100.89599467698413,Dinkashena
1988,669.1632960833331,Dinkashena
1989,146.5593684166667,Dinkashena
1990,191.5158987222222,Dinkashena
1991,212.621844,Dinkashena
1992,209.873975,Dinkashena
1993,196.177057,Dinkashena
1994,239.93835886111108,Dinkashena
1995,258.49622201358545,Dinkashena
1996,239.64934499999998,Dinkashena
1997,147.652847,Dinkashena
1998,346.833395,Dinkashena
1999,234.804776,Dinkashena
2000,221.788855,Dinkashena
2001,195.316282,Dinkashena
2002,162.657343,Dinkashena
2003,162.523034,Dinkashena
2004,147.424084,Dinkashena
2005,134.17048,Dinkashena
2006,320.684213,Dinkashena
2007,288.712972,Dinkashena
2008,157.413438,Dinkashena
2009,137.75912399999999,Dinkashena
2010,298.782931,Dinkashena
2011,166.330783,Dinkashena
2012,313.914351,Dinkashena
2013,318.13268,Dinkashena
2014,262.104953,Dinkashena
2015,117.562081,Dinkashena
2016,274.44256299999995,Dinkashena
2017,230.10728999999998,Dinkashena
2018,155.200335,Dinkashena
2019,147.934316,Dinkashena
1983,88.3728381160131,Ebo
1984,0.0,Ebo
1985,59.140158,Ebo
1986,116.79846067156859,Ebo
1987,50.1013810952381,Ebo
1988,502.397354277778,Ebo
1989,71.96474975000001,Ebo
1990,80.25777758333331,Ebo
1991,121.94760299999999,Ebo
1992,189.768324,Ebo
1993,59.573639,Ebo
1994,62.44429075,Ebo
1995,184.2405055168067,Ebo
1996,102.967541,Ebo
1997,98.725644,Ebo
1998,245.873298,Ebo
1999,173.55274300000002,Ebo
2000,131.28521,Ebo
2001,131.80155000000002,Ebo
2002,63.71846,Ebo
2003,109.732627,Ebo
2004,51.513486,Ebo
2005,79.116476,Ebo
2006,162.942702,Ebo
2007,238.601387,Ebo
2008,172.372146,Ebo
2009,105.256044,Ebo
2010,177.069907,Ebo
2011,139.405645,Ebo
2012,117.801044,Ebo
2013,181.084905,Ebo
2014,152.509698,Ebo
2015,83.341231,Ebo
2016,229.36656499999998,Ebo
2017,86.524449,Ebo
2018,96.225101,Ebo
2019,95.5344,Ebo
1983,44.07375274673197,Edagaarbi
1984,22.452003,Edagaarbi
1985,507.63473799999997,Edagaarbi
1986,124.79690791895428,Edagaarbi
1987,30.719267874603194,Edagaarbi
1988,171.5190779166667,Edagaarbi
1989,35.684769,Edagaarbi
1990,55.376616999999996,Edagaarbi
1991,36.602214000000004,Edagaarbi
1992,100.499449,Edagaarbi
1993,354.38610500000004,Edagaarbi
1994,184.1374571111111,Edagaarbi
1995,201.8762921213352,Edagaarbi
1996,78.642734,Edagaarbi
1997,119.034467,Edagaarbi
1998,201.17480730000003,Edagaarbi
1999,314.600019,Edagaarbi
2000,75.30576099999999,Edagaarbi
2001,60.146788,Edagaarbi
2002,30.322551,Edagaarbi
2003,77.492436,Edagaarbi
2004,55.613529,Edagaarbi
2005,98.45414389999999,Edagaarbi
2006,78.93431600000001,Edagaarbi
2007,225.09270400000003,Edagaarbi
2008,220.757634,Edagaarbi
2009,77.758948,Edagaarbi
2010,86.732714,Edagaarbi
2011,68.0351359,Edagaarbi
2012,126.908884,Edagaarbi
2013,177.257132,Edagaarbi
2014,202.82032400000003,Edagaarbi
2015,64.706135,Edagaarbi
2016,212.68911500000002,Edagaarbi
2017,144.204787,Edagaarbi
2018,104.51346400000001,Edagaarbi
2019,44.164135,Edagaarbi
1983,49.21329395751632,EmbaAhfrom
1984,68.078054,EmbaAhfrom
1985,241.025252,EmbaAhfrom
1986,188.5180013464051,EmbaAhfrom
1987,51.23323477777778,EmbaAhfrom
1988,181.00230325,EmbaAhfrom
1989,78.61396199999999,EmbaAhfrom
1990,64.916071,EmbaAhfrom
1991,34.8089079,EmbaAhfrom
1992,121.76386300000001,EmbaAhfrom
1993,363.873951,EmbaAhfrom
1994,306.917133277778,EmbaAhfrom
1995,243.7710770964052,EmbaAhfrom
1996,95.725572,EmbaAhfrom
1997,134.607739,EmbaAhfrom
1998,206.819009,EmbaAhfrom
1999,282.788155,EmbaAhfrom
2000,84.1406276,EmbaAhfrom
2001,66.86866599999999,EmbaAhfrom
2002,44.538012,EmbaAhfrom
2003,67.34574,EmbaAhfrom
2004,77.766166,EmbaAhfrom
2005,83.9873398,EmbaAhfrom
2006,136.147133,EmbaAhfrom
2007,267.226367,EmbaAhfrom
2008,124.210667,EmbaAhfrom
2009,210.9106387,EmbaAhfrom
2010,97.87547220000002,EmbaAhfrom
2011,70.465373,EmbaAhfrom
2012,144.421916,EmbaAhfrom
2013,206.134882,EmbaAhfrom
2014,213.14054299999998,EmbaAhfrom
2015,81.491311,EmbaAhfrom
2016,246.42891,EmbaAhfrom
2017,158.28492,EmbaAhfrom
2018,139.334072,EmbaAhfrom
2019,43.92497,EmbaAhfrom
1983,180.5373769803922,EmbachekoGunaguna
1984,61.100387000000005,EmbachekoGunaguna
1985,206.45853699999998,EmbachekoGunaguna
1986,200.0218252026148,EmbachekoGunaguna
1987,80.63375991984131,EmbachekoGunaguna
1988,380.19133525,EmbachekoGunaguna
1989,202.823755,EmbachekoGunaguna
1990,188.47357499999998,EmbachekoGunaguna
1991,367.83657600000004,EmbachekoGunaguna
1992,140.552321,EmbachekoGunaguna
1993,110.511546,EmbachekoGunaguna
1994,229.2144117222222,EmbachekoGunaguna
1995,228.81596015023342,EmbachekoGunaguna
1996,200.43018899999998,EmbachekoGunaguna
1997,75.15342000000001,EmbachekoGunaguna
1998,350.602285,EmbachekoGunaguna
1999,308.83450100000005,EmbachekoGunaguna
2000,164.742467,EmbachekoGunaguna
2001,173.13505500000002,EmbachekoGunaguna
2002,124.157003,EmbachekoGunaguna
2003,137.756157,EmbachekoGunaguna
2004,107.52890300000001,EmbachekoGunaguna
2005,223.12585,EmbachekoGunaguna
2006,274.431103,EmbachekoGunaguna
2007,206.219888,EmbachekoGunaguna
2008,171.343009,EmbachekoGunaguna
2009,307.322202,EmbachekoGunaguna
2010,294.766769,EmbachekoGunaguna
2011,159.690508,EmbachekoGunaguna
2012,292.633378,EmbachekoGunaguna
2013,385.39541,EmbachekoGunaguna
2014,144.764434,EmbachekoGunaguna
2015,227.578448,EmbachekoGunaguna
2016,422.459325,EmbachekoGunaguna
2017,275.856802,EmbachekoGunaguna
2018,190.621926,EmbachekoGunaguna
2019,167.077687,EmbachekoGunaguna
1983,215.26462648856244,EndaBagerima
1984,98.51051100000001,EndaBagerima
1985,304.045533,EndaBagerima
1986,390.73287437745057,EndaBagerima
1987,120.6794073968254,EndaBagerima
1988,268.820989972222,EndaBagerima
1989,80.53667800000001,EndaBagerima
1990,174.79270200000002,EndaBagerima
1991,252.53807,EndaBagerima
1992,171.46217000000001,EndaBagerima
1993,272.918471,EndaBagerima
1994,380.29067916666696,EndaBagerima
1995,345.96451231872084,EndaBagerima
1996,224.24996,EndaBagerima
1997,215.153747,EndaBagerima
1998,262.46196599999996,EndaBagerima
1999,438.67059800000004,EndaBagerima
2000,140.13264499999997,EndaBagerima
2001,93.3675522,EndaBagerima
2002,92.598011,EndaBagerima
2003,89.904767,EndaBagerima
2004,81.508171,EndaBagerima
2005,96.45909900000001,EndaBagerima
2006,283.74394900000004,EndaBagerima
2007,303.5998006,EndaBagerima
2008,190.415628,EndaBagerima
2009,202.914514,EndaBagerima
2010,128.6806947,EndaBagerima
2011,129.25959999999998,EndaBagerima
2012,193.59315199999998,EndaBagerima
2013,193.73565299999999,EndaBagerima
2014,262.781482,EndaBagerima
2015,108.784944,EndaBagerima
2016,305.300876,EndaBagerima
2017,148.5425,EndaBagerima
2018,173.303677,EndaBagerima
2019,75.932973,EndaBagerima
1983,34.9170157029412,Endabano
1984,5.70460791666667,Endabano
1985,68.8834037777778,Endabano
1986,130.898356130719,Endabano
1987,96.21541430158729,Endabano
1988,53.756807,Endabano
1989,105.84463,Endabano
1990,24.56081,Endabano
1991,183.372896,Endabano
1992,4.636153,Endabano
1993,65.02993052777778,Endabano
1994,125.164997,Endabano
1995,56.49610188786179,Endabano
1996,114.40100699999999,Endabano
1997,69.13043,Endabano
1998,107.87049999999999,Endabano
1999,129.80499400000002,Endabano
2000,50.109459,Endabano
2001,25.088139,Endabano
2002,18.678308,Endabano
2003,35.266245999999995,Endabano
2004,31.411272,Endabano
2005,77.373062,Endabano
2006,64.687425,Endabano
2007,86.053431,Endabano
2008,54.878699,Endabano
2009,50.385479000000004,Endabano
2010,47.961046,Endabano
2011,144.64851499999997,Endabano
2012,107.06192,Endabano
2013,36.327537,Endabano
2014,43.520278,Endabano
2015,29.152896,Endabano
2016,119.26332299999999,Endabano
2017,167.239859,Endabano
2018,166.65872000000002,Endabano
2019,160.98816499999998,Endabano
1983,68.79649548660129,Endachiwa
1984,36.84810833333333,Endachiwa
1985,164.30531266666668,Endachiwa
1986,378.06091841993447,Endachiwa
1987,89.0125492373015,Endachiwa
1988,156.106617,Endachiwa
1989,136.580143,Endachiwa
1990,64.321873,Endachiwa
1991,216.944074,Endachiwa
1992,72.575625,Endachiwa
1993,104.725131,Endachiwa
1994,246.29284436111098,Endachiwa
1995,212.6269744127918,Endachiwa
1996,180.529381,Endachiwa
1997,150.333101,Endachiwa
1998,194.595575,Endachiwa
1999,247.784983,Endachiwa
2000,136.753751,Endachiwa
2001,35.664342,Endachiwa
2002,67.274059,Endachiwa
2003,119.762247,Endachiwa
2004,59.546708,Endachiwa
2005,117.59010800000001,Endachiwa
2006,122.28065,Endachiwa
2007,181.326503,Endachiwa
2008,105.798809,Endachiwa
2009,108.277782,Endachiwa
2010,113.281094,Endachiwa
2011,100.23677400000001,Endachiwa
2012,168.283306,Endachiwa
2013,164.12633899999997,Endachiwa
2014,181.031528,Endachiwa
2015,47.487168999999994,Endachiwa
2016,164.49276,Endachiwa
2017,157.416556,Endachiwa
2018,170.76362799999998,Endachiwa
2019,114.014546,Endachiwa
1983,273.1257792227829,EndaFelasi
1984,29.746313722222222,EndaFelasi
1985,161.0347575277778,EndaFelasi
1986,390.39872993627426,EndaFelasi
1987,58.66788062301589,EndaFelasi
1988,157.409472,EndaFelasi
1989,147.88773600000002,EndaFelasi
1990,76.817775,EndaFelasi
1991,298.36343,EndaFelasi
1992,76.326608,EndaFelasi
1993,156.740323,EndaFelasi
1994,234.61799752777802,EndaFelasi
1995,202.77094813389357,EndaFelasi
1996,210.83355699999998,EndaFelasi
1997,95.023594,EndaFelasi
1998,204.002164,EndaFelasi
1999,213.359013,EndaFelasi
2000,116.64153999999999,EndaFelasi
2001,51.853124,EndaFelasi
2002,36.433007,EndaFelasi
2003,66.81043299999999,EndaFelasi
2004,75.19111099999999,EndaFelasi
2005,173.635045,EndaFelasi
2006,109.03964800000001,EndaFelasi
2007,446.827021,EndaFelasi
2008,107.46025399999999,EndaFelasi
2009,105.044367,EndaFelasi
2010,127.222522,EndaFelasi
2011,123.98162200000002,EndaFelasi
2012,189.3981,EndaFelasi
2013,137.690116,EndaFelasi
2014,90.403178,EndaFelasi
2015,73.02865,EndaFelasi
2016,211.53132399999998,EndaFelasi
2017,153.28213200000002,EndaFelasi
2018,178.60163699999998,EndaFelasi
2019,110.628252,EndaFelasi
1983,61.91392475625584,Endagahamus
1984,36.94897319444444,Endagahamus
1985,137.68981483333334,Endagahamus
1986,340.3201449411765,Endagahamus
1987,74.3724489682539,Endagahamus
1988,178.327141,Endagahamus
1989,106.14041600000002,Endagahamus
1990,69.615157,Endagahamus
1991,139.695245,Endagahamus
1992,53.695465000000006,Endagahamus
1993,87.464957,Endagahamus
1994,316.850370472222,Endagahamus
1995,182.6875954554622,Endagahamus
1996,174.32697100000001,Endagahamus
1997,76.509169,Endagahamus
1998,165.88544000000002,Endagahamus
1999,216.843145,Endagahamus
2000,134.630359,Endagahamus
2001,38.675821,Endagahamus
2002,44.307003,Endagahamus
2003,70.976471,Endagahamus
2004,57.669713,Endagahamus
2005,129.14078,Endagahamus
2006,181.44040139999998,Endagahamus
2007,448.24019599999997,Endagahamus
2008,83.416607,Endagahamus
2009,107.403329,Endagahamus
2010,129.189881,Endagahamus
2011,113.659629,Endagahamus
2012,188.63558999999998,Endagahamus
2013,145.810663,Endagahamus
2014,159.831122,Endagahamus
2015,97.927358,Endagahamus
2016,164.78458899999998,Endagahamus
2017,136.621422,Endagahamus
2018,154.20358599999997,Endagahamus
2019,88.803026,Endagahamus
1983,46.39069095915028,Endamariam
1984,99.54543699999999,Endamariam
1985,219.57486899999998,Endamariam
1986,148.8475250424839,Endamariam
1987,35.84538117460319,Endamariam
1988,200.1774514444444,Endamariam
1989,55.922483,Endamariam
1990,73.707345,Endamariam
1991,58.1528,Endamariam
1992,121.68420099999999,Endamariam
1993,343.013366,Endamariam
1994,310.458855027778,Endamariam
1995,305.5749353837535,Endamariam
1996,63.154955,Endamariam
1997,124.31071800000001,Endamariam
1998,252.79889,Endamariam
1999,289.882045,Endamariam
2000,78.985051,Endamariam
2001,58.03049899999999,Endamariam
2002,59.017671,Endamariam
2003,62.696653000000005,Endamariam
2004,60.391294,Endamariam
2005,64.449127,Endamariam
2006,51.413824,Endamariam
2007,244.35191300000002,Endamariam
2008,117.176506,Endamariam
2009,266.049187,Endamariam
2010,101.39101600000001,Endamariam
2011,56.80434700000001,Endamariam
2012,104.127079,Endamariam
2013,158.203505,Endamariam
2014,181.64159400000003,Endamariam
2015,89.143403,Endamariam
2016,287.867257,Endamariam
2017,147.481234,Endamariam
2018,186.13200899999998,Endamariam
2019,31.208685,Endamariam
1983,100.17057047222224,Erba
1984,7.655361,Erba
1985,55.973899,Erba
1986,121.86838561111111,Erba
1987,80.08482632936506,Erba
1988,342.111649361111,Erba
1989,124.60707522222219,Erba
1990,98.1680410277778,Erba
1991,158.20343649999998,Erba
1992,339.223011,Erba
1993,184.561316,Erba
1994,214.010466,Erba
1995,259.96429102380955,Erba
1996,144.48628,Erba
1997,140.16482,Erba
1998,262.91109400000005,Erba
1999,236.99060599999999,Erba
2000,148.915411,Erba
2001,129.561941,Erba
2002,100.035441,Erba
2003,175.923156,Erba
2004,65.762733,Erba
2005,90.49225200000001,Erba
2006,201.644569,Erba
2007,246.20408300000003,Erba
2008,210.769298,Erba
2009,94.14273700000001,Erba
2010,263.095952,Erba
2011,133.60767299999998,Erba
2012,227.86269199999998,Erba
2013,316.62692,Erba
2014,164.22607899999997,Erba
2015,84.095547,Erba
2016,239.922885,Erba
2017,118.478658,Erba
2018,144.291032,Erba
2019,133.19278400000002,Erba
1983,5.9980126627591,Esiret
1984,36.45706410833333,Esiret
1985,45.30793212777778,Esiret
1986,415.8089450160133,Esiret
1987,35.943548960238104,Esiret
1988,59.969601999999995,Esiret
1989,74.595107,Esiret
1990,19.019427999999998,Esiret
1991,112.87995640000001,Esiret
1992,11.271239,Esiret
1993,50.61958175555556,Esiret
1994,110.6731023,Esiret
1995,29.7563114211718,Esiret
1996,104.3477819,Esiret
1997,240.07523599999996,Esiret
1998,193.52964780000002,Esiret
1999,118.9598712,Esiret
2000,50.940007,Esiret
2001,52.616675,Esiret
2002,12.793366999999998,Esiret
2003,47.693191999999996,Esiret
2004,27.5431864,Esiret
2005,58.484301,Esiret
2006,94.69638129999998,Esiret
2007,73.163034,Esiret
2008,36.2515746,Esiret
2009,24.9663719,Esiret
2010,85.87522200000001,Esiret
2011,75.733935,Esiret
2012,40.834672000000005,Esiret
2013,38.7765456,Esiret
2014,76.520365,Esiret
2015,26.539546,Esiret
2016,106.48527089999999,Esiret
2017,47.187854099999996,Esiret
2018,80.79273599999999,Esiret
2019,178.34033200000002,Esiret
1983,66.40476144243696,Estifanos
1984,187.02353111111108,Estifanos
1985,104.50979947222223,Estifanos
1986,107.12254551307191,Estifanos
1987,119.88325460079369,Estifanos
1988,89.816835,Estifanos
1989,138.07817,Estifanos
1990,105.85223500000001,Estifanos
1991,118.087943,Estifanos
1992,51.833614,Estifanos
1993,117.7104458333333,Estifanos
1994,116.409512,Estifanos
1995,72.3352488789449,Estifanos
1996,161.390896,Estifanos
1997,95.95608200000001,Estifanos
1998,129.305133,Estifanos
1999,150.13600200000002,Estifanos
2000,106.737452,Estifanos
2001,117.094439,Estifanos
2002,97.866287,Estifanos
2003,65.628221,Estifanos
2004,26.037367000000003,Estifanos
2005,138.817815,Estifanos
2006,221.47364599999997,Estifanos
2007,82.84617,Estifanos
2008,107.223465,Estifanos
2009,132.669465,Estifanos
2010,84.223102,Estifanos
2011,98.58477300000001,Estifanos
2012,103.4468369,Estifanos
2013,94.969052,Estifanos
2014,152.623722,Estifanos
2015,164.824049,Estifanos
2016,183.49131699999998,Estifanos
2017,174.66960400000002,Estifanos
2018,167.45490800000002,Estifanos
2019,143.223768,Estifanos
1983,73.11115855228755,Fala
1984,0.0,Fala
1985,125.133651,Fala
1986,185.17339471895428,Fala
1987,89.74089806904759,Fala
1988,474.284955444444,Fala
1989,203.12848447222223,Fala
1990,152.4177515277778,Fala
1991,280.4350449,Fala
1992,346.529824,Fala
1993,269.053445,Fala
1994,332.599882861111,Fala
1995,335.7188512880019,Fala
1996,237.322403,Fala
1997,145.303192,Fala
1998,360.354657,Fala
1999,256.410477,Fala
2000,206.0927618,Fala
2001,197.938428,Fala
2002,146.849319,Fala
2003,195.406753,Fala
2004,130.967592,Fala
2005,139.136726,Fala
2006,453.91526,Fala
2007,284.282336,Fala
2008,240.67483299999998,Fala
2009,102.14305300000001,Fala
2010,315.212768,Fala
2011,184.7589295,Fala
2012,283.37834699999996,Fala
2013,349.262966,Fala
2014,253.11636,Fala
2015,96.752679,Fala
2016,276.80375200000003,Fala
2017,148.34366599999998,Fala
2018,145.966633,Fala
2019,144.88316,Fala
1983,320.78050938888856,Felegehiwot
1984,199.0833236477778,Felegehiwot
1985,312.66926991666674,Felegehiwot
1986,258.22271008333365,Felegehiwot
1987,220.4461734722221,Felegehiwot
1988,549.840373361111,Felegehiwot
1989,220.50396978333333,Felegehiwot
1990,270.1815199722222,Felegehiwot
1991,311.4227924,Felegehiwot
1992,237.84949699999999,Felegehiwot
1993,192.64764384222218,Felegehiwot
1994,476.64472897499996,Felegehiwot
1995,356.67249100000004,Felegehiwot
1996,476.91533699999997,Felegehiwot
1997,230.711905,Felegehiwot
1998,539.707985,Felegehiwot
1999,363.02357700000005,Felegehiwot
2000,302.124483,Felegehiwot
2001,277.511916,Felegehiwot
2002,198.249323,Felegehiwot
2003,338.576993,Felegehiwot
2004,221.5814147,Felegehiwot
2005,191.40797600000002,Felegehiwot
2006,374.308365,Felegehiwot
2007,331.16627759999994,Felegehiwot
2008,265.49056700000006,Felegehiwot
2009,335.14518499999997,Felegehiwot
2010,520.5612430000001,Felegehiwot
2011,193.780094,Felegehiwot
2012,395.985481,Felegehiwot
2013,549.144221,Felegehiwot
