gid,year,mean,rank,District,Zone,Region,Country
79,2009,1.382271065813699,6,Fursi, Zone 5, Afar, Ethiopia
79,1992,1.4218029386612019,7,Fursi, Zone 5, Afar, Ethiopia
79,1986,1.4522077269589049,8,Fursi, Zone 5, Afar, Ethiopia
79,2008,1.4534527649617486,9,Fursi, Zone 5, Afar, Ethiopia
79,2012,1.4550201842896169,10,Fursi, Zone 5, Afar, Ethiopia
80,2015,1.0536077582054797,1,Simurobi Gele'alo, Zone 5, Afar, Ethiopia
80,1984,1.183207836027323,2,Simurobi Gele'alo, Zone 5, Afar, Ethiopia
80,2002,1.3788022690136987,3,Simurobi Gele'alo, Zone 5, Afar, Ethiopia
80,1991,1.42219036,4,Simurobi Gele'alo, Zone 5, Afar, Ethiopia
80,1992,1.427299232267759,5,Simurobi Gele'alo, Zone 5, Afar, Ethiopia
80,2011,1.4329723398082197,6,Simurobi Gele'alo, Zone 5, Afar, Ethiopia
80,2009,1.4439401576275075,7,Simurobi Gele'alo, Zone 5, Afar, Ethiopia
80,2014,1.4776159390109582,8,Simurobi Gele'alo, Zone 5, Afar, Ethiopia
80,1987,1.5952242610356155,9,Simurobi Gele'alo, Zone 5, Afar, Ethiopia
80,2012,1.6083697613442633,10,Simurobi Gele'alo, Zone 5, Afar, Ethiopia
81,1984,0.7542088342103821,1,Telalak, Zone 5, Afar, Ethiopia
81,2015,1.023022810509589,2,Telalak, Zone 5, Afar, Ethiopia
81,1991,1.2097973085068492,3,Telalak, Zone 5, Afar, Ethiopia
81,2002,1.213002211013698,4,Telalak, Zone 5, Afar, Ethiopia
81,2011,1.2257761017260276,5,Telalak, Zone 5, Afar, Ethiopia
81,2009,1.2310497475150683,6,Telalak, Zone 5, Afar, Ethiopia
81,2008,1.2913407533469945,7,Telalak, Zone 5, Afar, Ethiopia
81,1990,1.4091633667671235,8,Telalak, Zone 5, Afar, Ethiopia
81,2012,1.4272459880601087,9,Telalak, Zone 5, Afar, Ethiopia
81,1985,1.4368737063369863,10,Telalak, Zone 5, Afar, Ethiopia
82,2003,3.626105119917809,1,Ankesha, Awi,Amhara, Ethiopia
82,2009,3.642449789561645,2,Ankesha, Awi,Amhara, Ethiopia
82,2002,3.7009997563561647,3,Ankesha, Awi,Amhara, Ethiopia
82,1983,3.804012546794517,4,Ankesha, Awi,Amhara, Ethiopia
82,2004,3.8583890119945337,5,Ankesha, Awi,Amhara, Ethiopia
82,1986,3.900694187123287,6,Ankesha, Awi,Amhara, Ethiopia
82,1990,3.916382561315072,7,Ankesha, Awi,Amhara, Ethiopia
82,2005,3.920591426821916,8,Ankesha, Awi,Amhara, Ethiopia
82,2011,3.923822624273969,9,Ankesha, Awi,Amhara, Ethiopia
82,2001,3.9442917093424668,10,Ankesha, Awi,Amhara, Ethiopia
83,2003,4.004645705101368,1,Banja, Awi,Amhara, Ethiopia
83,2009,4.031106468995864,2,Banja, Awi,Amhara, Ethiopia
83,1990,4.075012855531506,3,Banja, Awi,Amhara, Ethiopia
83,2002,4.107378856476712,4,Banja, Awi,Amhara, Ethiopia
83,1983,4.164200533271232,5,Banja, Awi,Amhara, Ethiopia
83,1986,4.1931685028383585,6,Banja, Awi,Amhara, Ethiopia
83,2004,4.255999459259565,7,Banja, Awi,Amhara, Ethiopia
83,2005,4.2574625718684915,8,Banja, Awi,Amhara, Ethiopia
83,1994,4.292096835945204,9,Banja, Awi,Amhara, Ethiopia
83,1995,4.309713440424655,10,Banja, Awi,Amhara, Ethiopia
84,2009,3.701185814564385,1,Dangila, Awi,Amhara, Ethiopia
84,2002,3.7739660516876734,2,Dangila, Awi,Amhara, Ethiopia
84,2003,3.9298824802739727,3,Dangila, Awi,Amhara, Ethiopia
84,1994,4.0087314463123285,4,Dangila, Awi,Amhara, Ethiopia
84,1984,4.028459219336065,5,Dangila, Awi,Amhara, Ethiopia
84,1986,4.055867104575339,6,Dangila, Awi,Amhara, Ethiopia
84,1995,4.066386908301372,7,Dangila, Awi,Amhara, Ethiopia
84,1983,4.0706506995616465,8,Dangila, Awi,Amhara, Ethiopia
84,1990,4.075154357041096,9,Dangila, Awi,Amhara, Ethiopia
84,2011,4.11556811078082,10,Dangila, Awi,Amhara, Ethiopia
85,2009,3.892558871199423,1,Fagta Lakoma, Awi,Amhara, Ethiopia
85,2002,3.9420577568493154,2,Fagta Lakoma, Awi,Amhara, Ethiopia
85,2003,4.001755595123287,3,Fagta Lakoma, Awi,Amhara, Ethiopia
85,1990,4.043353322136988,4,Fagta Lakoma, Awi,Amhara, Ethiopia
85,1986,4.118823584830136,5,Fagta Lakoma, Awi,Amhara, Ethiopia
85,1995,4.136921614704112,6,Fagta Lakoma, Awi,Amhara, Ethiopia
85,1983,4.209608438684931,7,Fagta Lakoma, Awi,Amhara, Ethiopia
85,2005,4.221832332265756,8,Fagta Lakoma, Awi,Amhara, Ethiopia
85,1994,4.227625638520549,9,Fagta Lakoma, Awi,Amhara, Ethiopia
85,1984,4.2336293571311465,10,Fagta Lakoma, Awi,Amhara, Ethiopia
86,2009,3.638663258447973,1,Guangua, Awi,Amhara, Ethiopia
86,2002,3.6715505773589063,2,Guangua, Awi,Amhara, Ethiopia
86,2003,3.7219298988164358,3,Guangua, Awi,Amhara, Ethiopia
86,2011,3.930527347923289,4,Guangua, Awi,Amhara, Ethiopia
86,2004,3.9649228761748647,5,Guangua, Awi,Amhara, Ethiopia
86,2005,3.979800872986303,6,Guangua, Awi,Amhara, Ethiopia
86,2001,4.000711779843122,7,Guangua, Awi,Amhara, Ethiopia
86,1983,4.003479409358903,8,Guangua, Awi,Amhara, Ethiopia
86,1986,4.0210021691671205,9,Guangua, Awi,Amhara, Ethiopia
86,1984,4.049314708183059,10,Guangua, Awi,Amhara, Ethiopia
87,1981,,1,Bahir Dar, Bar Dar Sp. Zone,Amhara, Ethiopia
87,1982,,2,Bahir Dar, Bar Dar Sp. Zone,Amhara, Ethiopia
87,1983,,3,Bahir Dar, Bar Dar Sp. Zone,Amhara, Ethiopia
87,1984,,4,Bahir Dar, Bar Dar Sp. Zone,Amhara, Ethiopia
87,1985,,5,Bahir Dar, Bar Dar Sp. Zone,Amhara, Ethiopia
87,1986,,6,Bahir Dar, Bar Dar Sp. Zone,Amhara, Ethiopia
87,1987,,7,Bahir Dar, Bar Dar Sp. Zone,Amhara, Ethiopia
87,1988,,8,Bahir Dar, Bar Dar Sp. Zone,Amhara, Ethiopia
87,1989,,9,Bahir Dar, Bar Dar Sp. Zone,Amhara, Ethiopia
87,1990,,10,Bahir Dar, Bar Dar Sp. Zone,Amhara, Ethiopia
88,2015,2.3217364377534246,1,Awabel, East Gojam,Amhara, Ethiopia
88,1986,2.80510641629315,2,Awabel, East Gojam,Amhara, Ethiopia
88,1995,2.8075092120657508,3,Awabel, East Gojam,Amhara, Ethiopia
88,2002,2.828025893884931,4,Awabel, East Gojam,Amhara, Ethiopia
88,1982,2.8343471996000016,5,Awabel, East Gojam,Amhara, Ethiopia
88,1991,2.8509862235917813,6,Awabel, East Gojam,Amhara, Ethiopia
88,1992,2.915624829803279,7,Awabel, East Gojam,Amhara, Ethiopia
88,2003,2.9491778802602737,8,Awabel, East Gojam,Amhara, Ethiopia
88,2016,2.9602857389043717,9,Awabel, East Gojam,Amhara, Ethiopia
88,2018,2.983796708307814,10,Awabel, East Gojam,Amhara, Ethiopia
89,2015,2.30074359438356,1,Baso Liben, East Gojam,Amhara, Ethiopia
89,1986,2.6893768704931524,2,Baso Liben, East Gojam,Amhara, Ethiopia
89,1982,2.741681958465753,3,Baso Liben, East Gojam,Amhara, Ethiopia
89,2016,2.809038673032786,4,Baso Liben, East Gojam,Amhara, Ethiopia
89,2002,2.8325822335698634,5,Baso Liben, East Gojam,Amhara, Ethiopia
89,2018,2.9004267795698624,6,Baso Liben, East Gojam,Amhara, Ethiopia
89,1995,2.9305940945780824,7,Baso Liben, East Gojam,Amhara, Ethiopia
89,1984,2.932958146256829,8,Baso Liben, East Gojam,Amhara, Ethiopia
89,1991,2.9943222616164378,9,Baso Liben, East Gojam,Amhara, Ethiopia
89,1981,3.0092086832602734,10,Baso Liben, East Gojam,Amhara, Ethiopia
90,2015,3.0310284959726013,1,Bibugn, East Gojam,Amhara, Ethiopia
90,2002,3.1790134926410962,2,Bibugn, East Gojam,Amhara, Ethiopia
90,2009,3.1833459298520537,3,Bibugn, East Gojam,Amhara, Ethiopia
90,1995,3.2297905197945207,4,Bibugn, East Gojam,Amhara, Ethiopia
90,2003,3.242134688098632,5,Bibugn, East Gojam,Amhara, Ethiopia
90,1990,3.2902230678767146,6,Bibugn, East Gojam,Amhara, Ethiopia
90,2004,3.303265904289618,7,Bibugn, East Gojam,Amhara, Ethiopia
90,2005,3.314552392334246,8,Bibugn, East Gojam,Amhara, Ethiopia
90,1994,3.326729273534248,9,Bibugn, East Gojam,Amhara, Ethiopia
90,1986,3.395066129890412,10,Bibugn, East Gojam,Amhara, Ethiopia
91,2015,2.608444099698632,1,Debay Telatgen, East Gojam,Amhara, Ethiopia
91,1992,2.979959910655737,2,Debay Telatgen, East Gojam,Amhara, Ethiopia
91,1995,3.0575667412328773,3,Debay Telatgen, East Gojam,Amhara, Ethiopia
91,1991,3.0697988548219155,4,Debay Telatgen, East Gojam,Amhara, Ethiopia
91,2003,3.1323277808767123,5,Debay Telatgen, East Gojam,Amhara, Ethiopia
91,2002,3.137207171586302,6,Debay Telatgen, East Gojam,Amhara, Ethiopia
91,1984,3.139035340792349,7,Debay Telatgen, East Gojam,Amhara, Ethiopia
91,1987,3.1715165480821925,8,Debay Telatgen, East Gojam,Amhara, Ethiopia
91,1982,3.1859897758356155,9,Debay Telatgen, East Gojam,Amhara, Ethiopia
91,1986,3.1969925227397225,10,Debay Telatgen, East Gojam,Amhara, Ethiopia
92,2015,2.7204097873972595,1,Debre Marqos, East Gojam,Amhara, Ethiopia
92,1995,2.9826954789041102,2,Debre Marqos, East Gojam,Amhara, Ethiopia
92,1986,3.0592600509589034,3,Debre Marqos, East Gojam,Amhara, Ethiopia
92,2016,3.104021507103828,4,Debre Marqos, East Gojam,Amhara, Ethiopia
92,2002,3.2102130610958914,5,Debre Marqos, East Gojam,Amhara, Ethiopia
92,2003,3.214241772054796,6,Debre Marqos, East Gojam,Amhara, Ethiopia
92,1991,3.223555447945205,7,Debre Marqos, East Gojam,Amhara, Ethiopia
92,1982,3.291337527178082,8,Debre Marqos, East Gojam,Amhara, Ethiopia
92,1984,3.311412677322405,9,Debre Marqos, East Gojam,Amhara, Ethiopia
92,2018,3.329844056986305,10,Debre Marqos, East Gojam,Amhara, Ethiopia
93,2015,2.085900787041096,1,Dejen, East Gojam,Amhara, Ethiopia
93,2002,2.489775367378084,2,Dejen, East Gojam,Amhara, Ethiopia
93,1992,2.4905510969672133,3,Dejen, East Gojam,Amhara, Ethiopia
93,1991,2.5067895117808208,4,Dejen, East Gojam,Amhara, Ethiopia
93,1995,2.5242540225753425,5,Dejen, East Gojam,Amhara, Ethiopia
93,1987,2.539633800739725,6,Dejen, East Gojam,Amhara, Ethiopia
93,1982,2.5735775625479467,7,Dejen, East Gojam,Amhara, Ethiopia
93,1986,2.59701260139726,8,Dejen, East Gojam,Amhara, Ethiopia
93,2003,2.6283244878821925,9,Dejen, East Gojam,Amhara, Ethiopia
93,1984,2.648339510628415,10,Dejen, East Gojam,Amhara, Ethiopia
94,2015,2.1101852321698638,1,Enarj Enawga, East Gojam,Amhara, Ethiopia
94,1991,2.423402678191781,2,Enarj Enawga, East Gojam,Amhara, Ethiopia
94,1992,2.445052503442624,3,Enarj Enawga, East Gojam,Amhara, Ethiopia
94,1995,2.4820656763616453,4,Enarj Enawga, East Gojam,Amhara, Ethiopia
94,2002,2.486616476821916,5,Enarj Enawga, East Gojam,Amhara, Ethiopia
94,1984,2.501320090983606,6,Enarj Enawga, East Gojam,Amhara, Ethiopia
94,1987,2.551980957926027,7,Enarj Enawga, East Gojam,Amhara, Ethiopia
94,2003,2.559704748926026,8,Enarj Enawga, East Gojam,Amhara, Ethiopia
94,1994,2.606735999657534,9,Enarj Enawga, East Gojam,Amhara, Ethiopia
94,2004,2.632576753516968,10,Enarj Enawga, East Gojam,Amhara, Ethiopia
95,2015,1.9663684317999992,1,Enbise Sar Midir, East Gojam,Amhara, Ethiopia
95,1984,2.274974114562841,2,Enbise Sar Midir, East Gojam,Amhara, Ethiopia
95,1987,2.2980236589863017,3,Enbise Sar Midir, East Gojam,Amhara, Ethiopia
95,2002,2.324980097400001,4,Enbise Sar Midir, East Gojam,Amhara, Ethiopia
95,1991,2.361550124246576,5,Enbise Sar Midir, East Gojam,Amhara, Ethiopia
95,1995,2.365915352756164,6,Enbise Sar Midir, East Gojam,Amhara, Ethiopia
95,2004,2.4035729718989085,7,Enbise Sar Midir, East Gojam,Amhara, Ethiopia
95,1992,2.413067609016394,8,Enbise Sar Midir, East Gojam,Amhara, Ethiopia
95,2003,2.4554278126575353,9,Enbise Sar Midir, East Gojam,Amhara, Ethiopia
95,1985,2.467183125361644,10,Enbise Sar Midir, East Gojam,Amhara, Ethiopia
96,2015,2.1218619459479444,1,Enemay, East Gojam,Amhara, Ethiopia
96,1992,2.482850303224044,2,Enemay, East Gojam,Amhara, Ethiopia
96,1991,2.5095987645205486,3,Enemay, East Gojam,Amhara, Ethiopia
96,1995,2.5364818680767125,4,Enemay, East Gojam,Amhara, Ethiopia
96,1984,2.5782937113388,5,Enemay, East Gojam,Amhara, Ethiopia
96,2002,2.5916931945698645,6,Enemay, East Gojam,Amhara, Ethiopia
96,1987,2.6063136186849323,7,Enemay, East Gojam,Amhara, Ethiopia
96,2003,2.658886969424658,8,Enemay, East Gojam,Amhara, Ethiopia
96,1994,2.6915899575068503,9,Enemay, East Gojam,Amhara, Ethiopia
96,1986,2.69205479879452,10,Enemay, East Gojam,Amhara, Ethiopia
97,2015,2.377900593315068,1,Goncha Siso Enese, East Gojam,Amhara, Ethiopia
97,2002,2.5573258112602746,2,Goncha Siso Enese, East Gojam,Amhara, Ethiopia
97,1984,2.565002199234973,3,Goncha Siso Enese, East Gojam,Amhara, Ethiopia
97,1987,2.573140363150686,4,Goncha Siso Enese, East Gojam,Amhara, Ethiopia
97,2004,2.6297167831803288,5,Goncha Siso Enese, East Gojam,Amhara, Ethiopia
97,1995,2.662116940931506,6,Goncha Siso Enese, East Gojam,Amhara, Ethiopia
97,2009,2.6729764134821923,7,Goncha Siso Enese, East Gojam,Amhara, Ethiopia
97,1990,2.7344177800547955,8,Goncha Siso Enese, East Gojam,Amhara, Ethiopia
97,2003,2.7427626555890416,9,Goncha Siso Enese, East Gojam,Amhara, Ethiopia
97,2005,2.7838008664657528,10,Goncha Siso Enese, East Gojam,Amhara, Ethiopia
98,2015,2.6081151619972607,1,Guzamn, East Gojam,Amhara, Ethiopia
98,1986,3.0175707016986317,2,Guzamn, East Gojam,Amhara, Ethiopia
98,1995,3.025487922027399,3,Guzamn, East Gojam,Amhara, Ethiopia
98,2016,3.08886280328142,4,Guzamn, East Gojam,Amhara, Ethiopia
98,2002,3.109931288679449,5,Guzamn, East Gojam,Amhara, Ethiopia
98,1982,3.1387005351506847,6,Guzamn, East Gojam,Amhara, Ethiopia
98,1991,3.1421631264602725,7,Guzamn, East Gojam,Amhara, Ethiopia
98,2003,3.1515544735068484,8,Guzamn, East Gojam,Amhara, Ethiopia
98,1984,3.2103203272677594,9,Guzamn, East Gojam,Amhara, Ethiopia
98,2018,3.2193834435384088,10,Guzamn, East Gojam,Amhara, Ethiopia
99,2015,2.7809085163232874,1,Hulet Ej Enese, East Gojam,Amhara, Ethiopia
99,2002,2.8486175134821896,2,Hulet Ej Enese, East Gojam,Amhara, Ethiopia
99,2009,2.8761473735589864,3,Hulet Ej Enese, East Gojam,Amhara, Ethiopia
99,1995,2.9282650255890417,4,Hulet Ej Enese, East Gojam,Amhara, Ethiopia
99,2004,2.961480427579235,5,Hulet Ej Enese, East Gojam,Amhara, Ethiopia
99,1990,2.9914040817150704,6,Hulet Ej Enese, East Gojam,Amhara, Ethiopia
99,2003,2.9998754442547955,7,Hulet Ej Enese, East Gojam,Amhara, Ethiopia
99,2005,3.028701291536987,8,Hulet Ej Enese, East Gojam,Amhara, Ethiopia
99,1984,3.0460462194289617,9,Hulet Ej Enese, East Gojam,Amhara, Ethiopia
99,1987,3.056117512830137,10,Hulet Ej Enese, East Gojam,Amhara, Ethiopia
100,2015,2.624359833526026,1,Machakel, East Gojam,Amhara, Ethiopia
100,1995,2.948911524706849,2,Machakel, East Gojam,Amhara, Ethiopia
100,2016,2.9499811735710373,3,Machakel, East Gojam,Amhara, Ethiopia
100,1986,2.9705806820273963,4,Machakel, East Gojam,Amhara, Ethiopia
100,2002,2.97900603821096,5,Machakel, East Gojam,Amhara, Ethiopia
100,2003,2.9871475507397265,6,Machakel, East Gojam,Amhara, Ethiopia
100,1991,3.0229362230410968,7,Machakel, East Gojam,Amhara, Ethiopia
100,2009,3.076487572397264,8,Machakel, East Gojam,Amhara, Ethiopia
100,1983,3.099758603476712,9,Machakel, East Gojam,Amhara, Ethiopia
100,1982,3.116689279652056,10,Machakel, East Gojam,Amhara, Ethiopia
101,2015,1.804565831671232,1,Shebel Berenta, East Gojam,Amhara, Ethiopia
101,1992,2.085232812887977,2,Shebel Berenta, East Gojam,Amhara, Ethiopia
101,1991,2.1244969420547952,3,Shebel Berenta, East Gojam,Amhara, Ethiopia
101,1995,2.171662142657534,4,Shebel Berenta, East Gojam,Amhara, Ethiopia
101,2002,2.173815562887671,5,Shebel Berenta, East Gojam,Amhara, Ethiopia
101,1987,2.203401033643836,6,Shebel Berenta, East Gojam,Amhara, Ethiopia
101,1984,2.2644471912568305,7,Shebel Berenta, East Gojam,Amhara, Ethiopia
101,1982,2.3089245038630133,8,Shebel Berenta, East Gojam,Amhara, Ethiopia
101,2003,2.3196777806301365,9,Shebel Berenta, East Gojam,Amhara, Ethiopia
101,2014,2.3312370346849325,10,Shebel Berenta, East Gojam,Amhara, Ethiopia
102,1984,2.4447030182049168,1,Addi Arkay, North Gonder,Amhara, Ethiopia
102,1990,2.6108154548136993,2,Addi Arkay, North Gonder,Amhara, Ethiopia
102,1992,2.7367407475409835,3,Addi Arkay, North Gonder,Amhara, Ethiopia
102,2009,2.7515306215835618,4,Addi Arkay, North Gonder,Amhara, Ethiopia
102,2004,2.7700375450054646,5,Addi Arkay, North Gonder,Amhara, Ethiopia
102,2002,2.80496291660274,6,Addi Arkay, North Gonder,Amhara, Ethiopia
102,2015,2.8346428046986314,7,Addi Arkay, North Gonder,Amhara, Ethiopia
102,1982,2.853023981605478,8,Addi Arkay, North Gonder,Amhara, Ethiopia
102,1983,2.8916699563293684,9,Addi Arkay, North Gonder,Amhara, Ethiopia
102,2013,2.912624966526027,10,Addi Arkay, North Gonder,Amhara, Ethiopia
103,1982,2.7900179827257543,1,Alefa, North Gonder,Amhara, Ethiopia
103,1984,2.8922973960627574,2,Alefa, North Gonder,Amhara, Ethiopia
103,1994,2.957550291260603,3,Alefa, North Gonder,Amhara, Ethiopia
103,2009,2.968697029044822,4,Alefa, North Gonder,Amhara, Ethiopia
103,2002,3.0435070953726315,5,Alefa, North Gonder,Amhara, Ethiopia
103,1992,3.0896276500306303,6,Alefa, North Gonder,Amhara, Ethiopia
103,2004,3.13350187060109,7,Alefa, North Gonder,Amhara, Ethiopia
103,1983,3.1539434998158917,8,Alefa, North Gonder,Amhara, Ethiopia
103,1986,3.171984088971011,9,Alefa, North Gonder,Amhara, Ethiopia
103,2011,3.1994811248396378,10,Alefa, North Gonder,Amhara, Ethiopia
104,1984,1.6914062885245902,1,Belesa, North Gonder,Amhara, Ethiopia
104,1987,1.708540767926026,2,Belesa, North Gonder,Amhara, Ethiopia
104,1990,1.8023348742191787,3,Belesa, North Gonder,Amhara, Ethiopia
104,2009,1.8194473486328768,4,Belesa, North Gonder,Amhara, Ethiopia
104,1983,1.8738160816082183,5,Belesa, North Gonder,Amhara, Ethiopia
104,2015,1.9597443505260288,6,Belesa, North Gonder,Amhara, Ethiopia
104,2004,2.009069512002732,7,Belesa, North Gonder,Amhara, Ethiopia
104,1982,2.0132688956191767,8,Belesa, North Gonder,Amhara, Ethiopia
104,2002,2.041973018827397,9,Belesa, North Gonder,Amhara, Ethiopia
104,1995,2.077740431085177,10,Belesa, North Gonder,Amhara, Ethiopia
105,1984,1.9918929944262287,1,Beyeda, North Gonder,Amhara, Ethiopia
105,1990,2.0747869140575337,2,Beyeda, North Gonder,Amhara, Ethiopia
105,2015,2.2151224321123286,3,Beyeda, North Gonder,Amhara, Ethiopia
105,2009,2.280402747479452,4,Beyeda, North Gonder,Amhara, Ethiopia
105,2004,2.356383377994536,5,Beyeda, North Gonder,Amhara, Ethiopia
105,1992,2.3784544036311472,6,Beyeda, North Gonder,Amhara, Ethiopia
105,2002,2.380758262983562,7,Beyeda, North Gonder,Amhara, Ethiopia
105,2013,2.4182997798356176,8,Beyeda, North Gonder,Amhara, Ethiopia
105,1983,2.4308622802219184,9,Beyeda, North Gonder,Amhara, Ethiopia
105,1982,2.4337666214191778,10,Beyeda, North Gonder,Amhara, Ethiopia
106,1984,2.4436146917951898,1,Chilga, North Gonder,Amhara, Ethiopia
106,1982,2.515555829561642,2,Chilga, North Gonder,Amhara, Ethiopia
106,2009,2.5265975084941097,3,Chilga, North Gonder,Amhara, Ethiopia
106,1992,2.7067566458715864,4,Chilga, North Gonder,Amhara, Ethiopia
106,1994,2.7178489756904103,5,Chilga, North Gonder,Amhara, Ethiopia
106,2004,2.728424060969944,6,Chilga, North Gonder,Amhara, Ethiopia
106,2003,2.7605476761945207,7,Chilga, North Gonder,Amhara, Ethiopia
106,1983,2.76772855300452,8,Chilga, North Gonder,Amhara, Ethiopia
106,1990,2.8028758128602735,9,Chilga, North Gonder,Amhara, Ethiopia
106,2005,2.8267050226562738,10,Chilga, North Gonder,Amhara, Ethiopia
107,1984,2.278944987459016,1,Dabat, North Gonder,Amhara, Ethiopia
107,2009,2.409870337490412,2,Dabat, North Gonder,Amhara, Ethiopia
107,2004,2.4828265801092906,3,Dabat, North Gonder,Amhara, Ethiopia
107,1990,2.518249384857536,4,Dabat, North Gonder,Amhara, Ethiopia
107,2002,2.5886108238630143,5,Dabat, North Gonder,Amhara, Ethiopia
107,1982,2.618417931945205,6,Dabat, North Gonder,Amhara, Ethiopia
107,2003,2.6747359597863003,7,Dabat, North Gonder,Amhara, Ethiopia
107,1983,2.6810177976082206,8,Dabat, North Gonder,Amhara, Ethiopia
107,2005,2.7468561065753416,9,Dabat, North Gonder,Amhara, Ethiopia
107,1994,2.7653605397534253,10,Dabat, North Gonder,Amhara, Ethiopia
108,1984,2.3168149950327868,1,Debarq, North Gonder,Amhara, Ethiopia
108,2009,2.535451567852056,2,Debarq, North Gonder,Amhara, Ethiopia
108,1990,2.554759183863013,3,Debarq, North Gonder,Amhara, Ethiopia
108,2004,2.6211462371967205,4,Debarq, North Gonder,Amhara, Ethiopia
108,2002,2.6562989677260282,5,Debarq, North Gonder,Amhara, Ethiopia
108,1982,2.711917732821917,6,Debarq, North Gonder,Amhara, Ethiopia
108,1983,2.80225308038356,7,Debarq, North Gonder,Amhara, Ethiopia
108,2005,2.8446719821671227,8,Debarq, North Gonder,Amhara, Ethiopia
108,2003,2.854097306156164,9,Debarq, North Gonder,Amhara, Ethiopia
108,1987,2.8561125131890406,10,Debarq, North Gonder,Amhara, Ethiopia
109,1982,2.3659053392602742,1,Dembia, North Gonder,Amhara, Ethiopia
109,2009,2.4281732082630114,2,Dembia, North Gonder,Amhara, Ethiopia
109,1984,2.472563028806011,3,Dembia, North Gonder,Amhara, Ethiopia
109,1990,2.4803704541945213,4,Dembia, North Gonder,Amhara, Ethiopia
109,1992,2.494507736431694,5,Dembia, North Gonder,Amhara, Ethiopia
109,2004,2.5627238128497263,6,Dembia, North Gonder,Amhara, Ethiopia
109,2003,2.5779462719369857,7,Dembia, North Gonder,Amhara, Ethiopia
109,2002,2.588394158312328,8,Dembia, North Gonder,Amhara, Ethiopia
109,1983,2.589970808487672,9,Dembia, North Gonder,Amhara, Ethiopia
109,1995,2.607489093112329,10,Dembia, North Gonder,Amhara, Ethiopia
110,1981,,1,Gonder, North Gonder,Amhara, Ethiopia
110,1982,,2,Gonder, North Gonder,Amhara, Ethiopia
110,1983,,3,Gonder, North Gonder,Amhara, Ethiopia
110,1984,,4,Gonder, North Gonder,Amhara, Ethiopia
110,1985,,5,Gonder, North Gonder,Amhara, Ethiopia
110,1986,,6,Gonder, North Gonder,Amhara, Ethiopia
110,1987,,7,Gonder, North Gonder,Amhara, Ethiopia
110,1988,,8,Gonder, North Gonder,Amhara, Ethiopia
110,1989,,9,Gonder, North Gonder,Amhara, Ethiopia
110,1990,,10,Gonder, North Gonder,Amhara, Ethiopia
111,1990,2.4230841262191776,1,Gonder Zuria, North Gonder,Amhara, Ethiopia
111,2009,2.449001038052056,2,Gonder Zuria, North Gonder,Amhara, Ethiopia
111,1984,2.47148856048634,3,Gonder Zuria, North Gonder,Amhara, Ethiopia
111,1982,2.5349292782191784,4,Gonder Zuria, North Gonder,Amhara, Ethiopia
111,1987,2.5491769452493163,5,Gonder Zuria, North Gonder,Amhara, Ethiopia
111,1995,2.5558054587808217,6,Gonder Zuria, North Gonder,Amhara, Ethiopia
111,2004,2.58189087965847,7,Gonder Zuria, North Gonder,Amhara, Ethiopia
111,1983,2.594187799983562,8,Gonder Zuria, North Gonder,Amhara, Ethiopia
111,2002,2.6003381899999987,9,Gonder Zuria, North Gonder,Amhara, Ethiopia
111,2003,2.637936769024656,10,Gonder Zuria, North Gonder,Amhara, Ethiopia
112,1984,2.0007385641065567,1,Janamora, North Gonder,Amhara, Ethiopia
112,1990,2.0973097906849327,2,Janamora, North Gonder,Amhara, Ethiopia
112,2009,2.2048113192986296,3,Janamora, North Gonder,Amhara, Ethiopia
112,2015,2.2742029128027395,4,Janamora, North Gonder,Amhara, Ethiopia
112,2002,2.3503696934465754,5,Janamora, North Gonder,Amhara, Ethiopia
112,2004,2.363379097606558,6,Janamora, North Gonder,Amhara, Ethiopia
112,1987,2.402435933761644,7,Janamora, North Gonder,Amhara, Ethiopia
112,1983,2.4327196966657527,8,Janamora, North Gonder,Amhara, Ethiopia
112,1982,2.443746097232877,9,Janamora, North Gonder,Amhara, Ethiopia
112,1992,2.4725052812841524,10,Janamora, North Gonder,Amhara, Ethiopia
113,1984,2.4591266552459006,1,Lay Armacheho, North Gonder,Amhara, Ethiopia
113,2009,2.5616370492282967,2,Lay Armacheho, North Gonder,Amhara, Ethiopia
113,1990,2.6936941397342458,3,Lay Armacheho, North Gonder,Amhara, Ethiopia
113,2003,2.703381386435616,4,Lay Armacheho, North Gonder,Amhara, Ethiopia
113,2004,2.7221696834699456,5,Lay Armacheho, North Gonder,Amhara, Ethiopia
113,1982,2.7318032035342474,6,Lay Armacheho, North Gonder,Amhara, Ethiopia
113,2002,2.7530892693076168,7,Lay Armacheho, North Gonder,Amhara, Ethiopia
113,1983,2.7954116083835614,8,Lay Armacheho, North Gonder,Amhara, Ethiopia
113,1995,2.8141537298082184,9,Lay Armacheho, North Gonder,Amhara, Ethiopia
113,1994,2.908587499060274,10,Lay Armacheho, North Gonder,Amhara, Ethiopia
114,1984,2.164002375385246,1,Metema, North Gonder,Amhara, Ethiopia
114,1982,2.3670804678250144,2,Metema, North Gonder,Amhara, Ethiopia
114,1994,2.455172695139727,3,Metema, North Gonder,Amhara, Ethiopia
114,2009,2.4863409263068488,4,Metema, North Gonder,Amhara, Ethiopia
114,1992,2.5565785801530057,5,Metema, North Gonder,Amhara, Ethiopia
114,2004,2.5733491176693986,6,Metema, North Gonder,Amhara, Ethiopia
