Year,value,Village
2015,133.879594,Abina
2016,140.926855,Abina
2017,172.4551288,Abina
2018,182.109421,Abina
2019,184.116386,Abina
1983,99.089634,AbrahaAtsbaha
1984,36.629002270424905,AbrahaAtsbaha
1985,173.2758865944444,AbrahaAtsbaha
1986,176.1970138333333,AbrahaAtsbaha
1987,81.0322556388889,AbrahaAtsbaha
1988,175.79061399999998,AbrahaAtsbaha
1989,23.41700961764706,AbrahaAtsbaha
1990,105.184002,AbrahaAtsbaha
1991,74.6362196944444,AbrahaAtsbaha
1992,78.372841,AbrahaAtsbaha
1993,79.2357255676471,AbrahaAtsbaha
1994,173.923576747222,AbrahaAtsbaha
1995,105.96404709999999,AbrahaAtsbaha
1996,133.8408218,AbrahaAtsbaha
1997,69.04341600000001,AbrahaAtsbaha
1998,169.51612790000001,AbrahaAtsbaha
1999,209.043679,AbrahaAtsbaha
2000,145.784445,AbrahaAtsbaha
2001,143.495271,AbrahaAtsbaha
2002,95.721628,AbrahaAtsbaha
2003,159.23396100000002,AbrahaAtsbaha
2004,33.864362,AbrahaAtsbaha
2005,92.47016400000001,AbrahaAtsbaha
2006,158.924157,AbrahaAtsbaha
2007,132.44851500000001,AbrahaAtsbaha
2008,130.26228129999998,AbrahaAtsbaha
2009,127.221141,AbrahaAtsbaha
2010,286.5525425,AbrahaAtsbaha
2011,79.5353077,AbrahaAtsbaha
2012,39.083874800000004,AbrahaAtsbaha
2013,125.343612,AbrahaAtsbaha
2014,189.691873,AbrahaAtsbaha
2015,139.77885600000002,AbrahaAtsbaha
2016,97.094168,AbrahaAtsbaha
2017,207.545926,AbrahaAtsbaha
2018,193.26196600000003,AbrahaAtsbaha
2019,99.60993,AbrahaAtsbaha
1983,47.25651726470589,Abrekuy
1984,62.8617351388889,Abrekuy
1985,120.52339126470591,Abrekuy
1986,121.49903088888891,Abrekuy
1987,7.96744454285714,Abrekuy
1988,61.2015043789916,Abrekuy
1989,44.45796683333336,Abrekuy
1990,128.876507,Abrekuy
1991,85.26396,Abrekuy
1992,26.27775609841274,Abrekuy
1993,117.44313600000001,Abrekuy
1994,51.11577174999999,Abrekuy
1995,8.99085911428571,Abrekuy
1996,141.03513,Abrekuy
1997,85.336478,Abrekuy
1998,187.90055058333377,Abrekuy
1999,96.85547758333334,Abrekuy
2000,47.276149,Abrekuy
2001,10.017786,Abrekuy
2002,12.204682,Abrekuy
2003,48.647971,Abrekuy
2004,42.962348,Abrekuy
2005,77.067944,Abrekuy
2006,83.210464,Abrekuy
2007,112.80045499999999,Abrekuy
2008,11.530305,Abrekuy
2009,60.898514000000006,Abrekuy
2010,182.138662,Abrekuy
2011,19.461142000000002,Abrekuy
