Year,value,Village
1997,51.0,Debremawie
1998,136.0,Debremawie
1999,142.0,Debremawie
2000,128.0,Debremawie
2001,66.0,Debremawie
2002,69.0,Debremawie
2003,105.0,Debremawie
2004,117.0,Debremawie
2005,119.0,Debremawie
2006,92.0,Debremawie
2007,91.0,Debremawie
2008,101.0,Debremawie
2009,49.0,Debremawie
2010,83.0,Debremawie
2011,110.0,Debremawie
2012,87.0,Debremawie
2013,151.0,Debremawie
2014,96.0,Debremawie
2015,80.0,Debremawie
2016,51.0,Debremawie
2017,144.0,Debremawie
2018,44.0,Debremawie
2019,139.0,Debremawie
2020,99.2307692307692,Debremawie
1981,138.0,Debreselam
1982,144.0,Debreselam
1983,135.0,Debreselam
1984,53.0,Debreselam
1985,130.0,Debreselam
1986,101.0,Debreselam
1987,133.0,Debreselam
1988,139.0,Debreselam
1989,84.0,Debreselam
1990,51.0,Debreselam
1991,123.0,Debreselam
1992,211.0,Debreselam
1993,96.0,Debreselam
1994,241.0,Debreselam
1995,168.0,Debreselam
1996,163.0,Debreselam
1997,82.0,Debreselam
1998,240.0,Debreselam
1999,182.0,Debreselam
2000,121.0,Debreselam
2001,122.0,Debreselam
2002,100.0,Debreselam
2003,115.0,Debreselam
2004,66.0,Debreselam
2005,160.0,Debreselam
2006,195.0,Debreselam
2007,121.0,Debreselam
2008,60.0,Debreselam
2009,123.0,Debreselam
2010,178.0,Debreselam
2011,96.0,Debreselam
2012,92.0,Debreselam
2013,90.0,Debreselam
2014,128.0,Debreselam
2015,149.0,Debreselam
2016,104.0,Debreselam
2017,225.0,Debreselam
2018,181.0,Debreselam
2019,177.0,Debreselam
2020,133.76923076923072,Debreselam
1981,69.0,Debrinetseb
1982,89.0,Debrinetseb
1983,71.0,Debrinetseb
1984,54.0,Debrinetseb
1985,60.0,Debrinetseb
1986,49.0,Debrinetseb
1987,47.0,Debrinetseb
1988,140.0,Debrinetseb
1989,40.0,Debrinetseb
1990,56.0,Debrinetseb
1991,50.0,Debrinetseb
1992,75.0,Debrinetseb
1993,34.0,Debrinetseb
1994,48.0,Debrinetseb
1995,38.0,Debrinetseb
1996,56.0,Debrinetseb
1997,32.0,Debrinetseb
1998,77.0,Debrinetseb
1999,70.0,Debrinetseb
2000,74.0,Debrinetseb
2001,32.0,Debrinetseb
2002,23.0,Debrinetseb
2003,52.0,Debrinetseb
2004,54.0,Debrinetseb
2005,58.0,Debrinetseb
2006,66.0,Debrinetseb
2007,33.0,Debrinetseb
2008,32.0,Debrinetseb
2009,5.0,Debrinetseb
2010,98.0,Debrinetseb
2011,40.0,Debrinetseb
2012,54.0,Debrinetseb
2013,38.0,Debrinetseb
2014,74.0,Debrinetseb
2015,32.0,Debrinetseb
2016,48.0,Debrinetseb
2017,113.0,Debrinetseb
2018,63.0,Debrinetseb
2019,96.0,Debrinetseb
2020,57.43589743589737,Debrinetseb
1981,181.0,Dekera
1982,202.0,Dekera
1983,157.0,Dekera
1984,68.0,Dekera
1985,171.0,Dekera
1986,163.0,Dekera
1987,145.0,Dekera
1988,223.0,Dekera
1989,117.0,Dekera
1990,107.0,Dekera
1991,151.0,Dekera
1992,228.0,Dekera
1993,128.0,Dekera
1994,281.0,Dekera
1995,202.0,Dekera
1996,191.0,Dekera
1997,104.0,Dekera
1998,279.0,Dekera
1999,268.0,Dekera
2000,206.0,Dekera
2001,222.0,Dekera
2002,169.0,Dekera
2003,241.0,Dekera
2004,132.0,Dekera
2005,198.0,Dekera
2006,218.0,Dekera
2007,184.0,Dekera
2008,145.0,Dekera
2009,172.0,Dekera
2010,250.0,Dekera
2011,133.0,Dekera
2012,162.0,Dekera
2013,174.0,Dekera
2014,232.0,Dekera
2015,139.0,Dekera
2016,168.0,Dekera
2017,234.0,Dekera
2018,284.0,Dekera
2019,230.0,Dekera
2020,186.1282051282052,Dekera
1981,110.0,DembezaAmbaLay
1982,168.0,DembezaAmbaLay
1983,98.0,DembezaAmbaLay
1984,84.0,DembezaAmbaLay
1985,106.0,DembezaAmbaLay
1986,79.0,DembezaAmbaLay
1987,70.0,DembezaAmbaLay
1988,71.0,DembezaAmbaLay
1989,57.0,DembezaAmbaLay
1990,117.0,DembezaAmbaLay
1991,121.0,DembezaAmbaLay
1992,67.0,DembezaAmbaLay
1993,139.0,DembezaAmbaLay
1994,44.0,DembezaAmbaLay
1995,40.0,DembezaAmbaLay
1996,83.0,DembezaAmbaLay
1997,46.0,DembezaAmbaLay
1998,131.0,DembezaAmbaLay
1999,131.0,DembezaAmbaLay
2000,125.0,DembezaAmbaLay
2001,62.0,DembezaAmbaLay
2002,64.0,DembezaAmbaLay
2003,95.0,DembezaAmbaLay
2004,111.0,DembezaAmbaLay
2005,112.0,DembezaAmbaLay
2006,85.0,DembezaAmbaLay
2007,85.0,DembezaAmbaLay
2008,97.0,DembezaAmbaLay
2009,60.0,DembezaAmbaLay
2010,77.0,DembezaAmbaLay
2011,105.0,DembezaAmbaLay
2012,77.0,DembezaAmbaLay
2013,150.0,DembezaAmbaLay
2014,96.0,DembezaAmbaLay
2015,69.0,DembezaAmbaLay
2016,42.0,DembezaAmbaLay
2017,126.0,DembezaAmbaLay
2018,32.0,DembezaAmbaLay
2019,131.0,DembezaAmbaLay
2020,91.3589743589744,DembezaAmbaLay
1981,128.0,Derit
1982,164.0,Derit
1983,101.0,Derit
1984,90.0,Derit
1985,95.0,Derit
1986,90.0,Derit
1987,71.0,Derit
1988,96.0,Derit
1989,81.0,Derit
1990,146.0,Derit
1991,152.0,Derit
1992,67.0,Derit
1993,100.0,Derit
1994,90.0,Derit
1995,68.0,Derit
1996,121.0,Derit
1997,84.0,Derit
1998,113.0,Derit
1999,121.0,Derit
2000,111.0,Derit
2001,92.0,Derit
2002,106.0,Derit
2003,160.0,Derit
2004,131.0,Derit
2005,144.0,Derit
2006,89.0,Derit
2007,92.0,Derit
2008,105.0,Derit
2009,51.0,Derit
2010,130.0,Derit
2011,124.0,Derit
2012,96.0,Derit
2013,166.0,Derit
2014,60.0,Derit
2015,113.0,Derit
2016,74.0,Derit
2017,130.0,Derit
2018,47.0,Derit
2019,148.0,Derit
2020,106.33333333333329,Derit
1981,129.0,Derita
1982,121.0,Derita
1983,109.0,Derita
1984,116.0,Derita
1985,129.0,Derita
1986,105.0,Derita
1987,118.0,Derita
1988,136.0,Derita
1989,120.0,Derita
1990,88.0,Derita
1991,144.0,Derita
1992,201.0,Derita
1993,113.0,Derita
1994,161.0,Derita
1995,167.0,Derita
1996,112.0,Derita
1997,106.0,Derita
1998,204.0,Derita
1999,209.0,Derita
2000,252.0,Derita
2001,182.0,Derita
2002,117.0,Derita
2003,182.0,Derita
2004,139.0,Derita
2005,98.0,Derita
2006,120.0,Derita
2007,182.0,Derita
2008,95.0,Derita
2009,118.0,Derita
2010,181.0,Derita
2011,143.0,Derita
2012,102.0,Derita
2013,134.0,Derita
2014,116.0,Derita
2015,99.0,Derita
2016,104.0,Derita
2017,189.0,Derita
2018,278.0,Derita
2019,185.0,Derita
2020,143.6923076923077,Derita
1981,140.0,Dinkashena
1982,170.0,Dinkashena
1983,120.0,Dinkashena
1984,66.0,Dinkashena
1985,205.0,Dinkashena
1986,244.0,Dinkashena
1987,52.0,Dinkashena
1988,203.0,Dinkashena
1989,75.0,Dinkashena
1990,79.0,Dinkashena
1991,86.0,Dinkashena
1992,187.0,Dinkashena
1993,165.0,Dinkashena
1994,208.0,Dinkashena
1995,148.0,Dinkashena
1996,154.0,Dinkashena
1997,61.0,Dinkashena
1998,303.0,Dinkashena
1999,307.0,Dinkashena
2000,211.0,Dinkashena
2001,191.0,Dinkashena
2002,172.0,Dinkashena
2003,240.0,Dinkashena
2004,111.0,Dinkashena
2005,192.0,Dinkashena
2006,227.0,Dinkashena
2007,181.0,Dinkashena
2008,139.0,Dinkashena
2009,150.0,Dinkashena
2010,195.0,Dinkashena
2011,118.0,Dinkashena
2012,138.0,Dinkashena
2013,158.0,Dinkashena
2014,256.0,Dinkashena
2015,170.0,Dinkashena
2016,127.0,Dinkashena
2017,276.0,Dinkashena
2018,223.0,Dinkashena
2019,165.0,Dinkashena
2020,169.56410256410248,Dinkashena
1981,85.0,Ebo
1982,108.0,Ebo
1983,71.0,Ebo
1984,26.0,Ebo
1985,118.0,Ebo
1986,140.0,Ebo
1987,44.0,Ebo
1988,114.0,Ebo
1989,41.0,Ebo
1990,40.0,Ebo
1991,16.0,Ebo
1992,97.0,Ebo
1993,113.0,Ebo
1994,129.0,Ebo
1995,99.0,Ebo
1996,122.0,Ebo
1997,38.0,Ebo
1998,245.0,Ebo
1999,135.0,Ebo
2000,75.0,Ebo
2001,107.0,Ebo
2002,92.0,Ebo
2003,98.0,Ebo
2004,57.0,Ebo
2005,107.0,Ebo
2006,158.0,Ebo
2007,63.0,Ebo
2008,80.0,Ebo
2009,75.0,Ebo
2010,133.0,Ebo
2011,53.0,Ebo
2012,70.0,Ebo
2013,101.0,Ebo
2014,187.0,Ebo
2015,80.0,Ebo
2016,78.0,Ebo
2017,258.0,Ebo
2018,155.0,Ebo
2019,94.0,Ebo
2020,100.051282051282,Ebo
1981,96.0,Edagaarbi
1982,59.0,Edagaarbi
1983,77.0,Edagaarbi
1984,37.0,Edagaarbi
1985,77.0,Edagaarbi
1986,63.0,Edagaarbi
1987,64.0,Edagaarbi
1988,61.0,Edagaarbi
1989,50.0,Edagaarbi
1990,33.0,Edagaarbi
1991,52.0,Edagaarbi
1992,136.0,Edagaarbi
1993,86.0,Edagaarbi
1994,141.0,Edagaarbi
1995,108.0,Edagaarbi
1996,132.0,Edagaarbi
1997,39.0,Edagaarbi
1998,107.0,Edagaarbi
1999,76.0,Edagaarbi
2000,86.0,Edagaarbi
2001,53.0,Edagaarbi
2002,21.0,Edagaarbi
2003,82.0,Edagaarbi
2004,25.0,Edagaarbi
2005,67.0,Edagaarbi
2006,116.0,Edagaarbi
2007,61.0,Edagaarbi
2008,44.0,Edagaarbi
2009,70.0,Edagaarbi
2010,116.0,Edagaarbi
2011,60.0,Edagaarbi
2012,74.0,Edagaarbi
2013,31.0,Edagaarbi
2014,103.0,Edagaarbi
2015,90.0,Edagaarbi
2016,57.0,Edagaarbi
2017,126.0,Edagaarbi
2018,89.0,Edagaarbi
2019,145.0,Edagaarbi
2020,77.17948717948721,Edagaarbi
1981,97.0,EmbaAhfrom
1982,85.0,EmbaAhfrom
1983,70.0,EmbaAhfrom
1984,38.0,EmbaAhfrom
1985,69.0,EmbaAhfrom
1986,63.0,EmbaAhfrom
1987,62.0,EmbaAhfrom
1988,60.0,EmbaAhfrom
1989,51.0,EmbaAhfrom
1990,28.0,EmbaAhfrom
1991,52.0,EmbaAhfrom
1992,148.0,EmbaAhfrom
1993,84.0,EmbaAhfrom
1994,149.0,EmbaAhfrom
1995,104.0,EmbaAhfrom
1996,135.0,EmbaAhfrom
1997,35.0,EmbaAhfrom
1998,105.0,EmbaAhfrom
1999,77.0,EmbaAhfrom
2000,92.0,EmbaAhfrom
2001,41.0,EmbaAhfrom
2002,20.0,EmbaAhfrom
2003,77.0,EmbaAhfrom
2004,24.0,EmbaAhfrom
2005,72.0,EmbaAhfrom
2006,116.0,EmbaAhfrom
2007,66.0,EmbaAhfrom
2008,44.0,EmbaAhfrom
2009,72.0,EmbaAhfrom
2010,126.0,EmbaAhfrom
2011,59.0,EmbaAhfrom
2012,72.0,EmbaAhfrom
2013,27.0,EmbaAhfrom
2014,106.0,EmbaAhfrom
2015,82.0,EmbaAhfrom
2016,59.0,EmbaAhfrom
2017,115.0,EmbaAhfrom
2018,87.0,EmbaAhfrom
2019,146.0,EmbaAhfrom
2020,77.30769230769222,EmbaAhfrom
1981,222.0,EmbachekoGunaguna
1982,245.0,EmbachekoGunaguna
1983,155.0,EmbachekoGunaguna
1984,154.0,EmbachekoGunaguna
1985,239.0,EmbachekoGunaguna
1986,236.0,EmbachekoGunaguna
1987,115.0,EmbachekoGunaguna
1988,181.0,EmbachekoGunaguna
1989,188.0,EmbachekoGunaguna
1990,159.0,EmbachekoGunaguna
1991,147.0,EmbachekoGunaguna
1992,244.0,EmbachekoGunaguna
1993,206.0,EmbachekoGunaguna
1994,250.0,EmbachekoGunaguna
1995,159.0,EmbachekoGunaguna
1996,175.0,EmbachekoGunaguna
1997,130.0,EmbachekoGunaguna
1998,255.0,EmbachekoGunaguna
1999,338.0,EmbachekoGunaguna
2000,282.0,EmbachekoGunaguna
2001,187.0,EmbachekoGunaguna
2002,178.0,EmbachekoGunaguna
2003,350.0,EmbachekoGunaguna
2004,127.0,EmbachekoGunaguna
2005,223.0,EmbachekoGunaguna
2006,318.0,EmbachekoGunaguna
2007,263.0,EmbachekoGunaguna
2008,191.0,EmbachekoGunaguna
2009,152.0,EmbachekoGunaguna
2010,312.0,EmbachekoGunaguna
2011,192.0,EmbachekoGunaguna
2012,232.0,EmbachekoGunaguna
2013,149.0,EmbachekoGunaguna
2014,207.0,EmbachekoGunaguna
2015,222.0,EmbachekoGunaguna
2016,171.0,EmbachekoGunaguna
2017,270.0,EmbachekoGunaguna
2018,292.0,EmbachekoGunaguna
2019,322.0,EmbachekoGunaguna
2020,216.35897435897428,EmbachekoGunaguna
1981,198.0,EndaBagerima
1982,182.0,EndaBagerima
1983,159.0,EndaBagerima
1984,115.0,EndaBagerima
1985,185.0,EndaBagerima
1986,156.0,EndaBagerima
1987,172.0,EndaBagerima
1988,159.0,EndaBagerima
1989,140.0,EndaBagerima
1990,83.0,EndaBagerima
1991,128.0,EndaBagerima
1992,311.0,EndaBagerima
1993,161.0,EndaBagerima
1994,297.0,EndaBagerima
1995,230.0,EndaBagerima
1996,246.0,EndaBagerima
1997,126.0,EndaBagerima
1998,303.0,EndaBagerima
1999,298.0,EndaBagerima
2000,158.0,EndaBagerima
2001,175.0,EndaBagerima
2002,146.0,EndaBagerima
2003,190.0,EndaBagerima
2004,127.0,EndaBagerima
2005,219.0,EndaBagerima
2006,215.0,EndaBagerima
2007,185.0,EndaBagerima
2008,152.0,EndaBagerima
2009,182.0,EndaBagerima
2010,251.0,EndaBagerima
2011,115.0,EndaBagerima
2012,207.0,EndaBagerima
2013,235.0,EndaBagerima
2014,234.0,EndaBagerima
2015,254.0,EndaBagerima
2016,206.0,EndaBagerima
2017,199.0,EndaBagerima
2018,181.0,EndaBagerima
2019,248.0,EndaBagerima
2020,193.025641025641,EndaBagerima
1981,46.0,Endabano
1982,79.0,Endabano
1983,50.0,Endabano
1984,38.0,Endabano
1985,32.0,Endabano
1986,36.0,Endabano
1987,34.0,Endabano
1988,87.0,Endabano
1989,28.0,Endabano
1990,42.0,Endabano
1991,43.0,Endabano
1992,52.0,Endabano
1993,25.0,Endabano
1994,39.0,Endabano
1995,29.0,Endabano
1996,36.0,Endabano
1997,20.0,Endabano
1998,51.0,Endabano
1999,32.0,Endabano
2000,51.0,Endabano
2001,18.0,Endabano
2002,13.0,Endabano
2003,35.0,Endabano
2004,28.0,Endabano
2005,40.0,Endabano
2006,32.0,Endabano
2007,13.0,Endabano
2008,14.0,Endabano
2009,5.0,Endabano
2010,78.0,Endabano
2011,20.0,Endabano
2012,38.0,Endabano
2013,19.0,Endabano
2014,48.0,Endabano
2015,20.0,Endabano
2016,18.0,Endabano
2017,80.0,Endabano
2018,57.0,Endabano
2019,54.0,Endabano
2020,37.94871794871791,Endabano
1981,316.0,Endachiwa
1982,381.0,Endachiwa
1983,284.0,Endachiwa
1984,192.0,Endachiwa
1985,333.0,Endachiwa
1986,354.0,Endachiwa
1987,355.0,Endachiwa
1988,338.0,Endachiwa
1989,313.0,Endachiwa
1990,232.0,Endachiwa
1991,238.0,Endachiwa
1992,527.0,Endachiwa
1993,302.0,Endachiwa
1994,444.0,Endachiwa
1995,377.0,Endachiwa
1996,353.0,Endachiwa
1997,223.0,Endachiwa
1998,484.0,Endachiwa
1999,456.0,Endachiwa
2000,370.0,Endachiwa
2001,521.0,Endachiwa
2002,313.0,Endachiwa
2003,381.0,Endachiwa
2004,335.0,Endachiwa
2005,340.0,Endachiwa
2006,443.0,Endachiwa
2007,425.0,Endachiwa
2008,268.0,Endachiwa
2009,343.0,Endachiwa
2010,404.0,Endachiwa
2011,313.0,Endachiwa
2012,487.0,Endachiwa
2013,355.0,Endachiwa
2014,465.0,Endachiwa
2015,419.0,Endachiwa
2016,318.0,Endachiwa
2017,328.0,Endachiwa
2018,328.0,Endachiwa
2019,449.0,Endachiwa
2020,361.7179487179492,Endachiwa
1981,137.0,EndaFelasi
1982,145.0,EndaFelasi
1983,131.0,EndaFelasi
1984,93.0,EndaFelasi
1985,141.0,EndaFelasi
1986,130.0,EndaFelasi
1987,139.0,EndaFelasi
1988,145.0,EndaFelasi
1989,109.0,EndaFelasi
1990,109.0,EndaFelasi
1991,110.0,EndaFelasi
1992,253.0,EndaFelasi
1993,128.0,EndaFelasi
1994,255.0,EndaFelasi
1995,147.0,EndaFelasi
1996,196.0,EndaFelasi
1997,54.0,EndaFelasi
1998,249.0,EndaFelasi
1999,174.0,EndaFelasi
2000,92.0,EndaFelasi
2001,201.0,EndaFelasi
2002,132.0,EndaFelasi
2003,143.0,EndaFelasi
2004,113.0,EndaFelasi
2005,157.0,EndaFelasi
2006,214.0,EndaFelasi
2007,196.0,EndaFelasi
2008,133.0,EndaFelasi
2009,107.0,EndaFelasi
2010,211.0,EndaFelasi
2011,126.0,EndaFelasi
2012,157.0,EndaFelasi
2013,111.0,EndaFelasi
2014,196.0,EndaFelasi
2015,160.0,EndaFelasi
2016,120.0,EndaFelasi
2017,296.0,EndaFelasi
2018,252.0,EndaFelasi
2019,278.0,EndaFelasi
2020,160.0,EndaFelasi
1981,124.0,Endagahamus
1982,123.0,Endagahamus
1983,121.0,Endagahamus
1984,75.0,Endagahamus
1985,103.0,Endagahamus
1986,89.0,Endagahamus
1987,118.0,Endagahamus
1988,130.0,Endagahamus
1989,84.0,Endagahamus
1990,79.0,Endagahamus
1991,97.0,Endagahamus
1992,213.0,Endagahamus
1993,103.0,Endagahamus
1994,223.0,Endagahamus
1995,126.0,Endagahamus
1996,176.0,Endagahamus
1997,43.0,Endagahamus
1998,213.0,Endagahamus
1999,142.0,Endagahamus
2000,81.0,Endagahamus
2001,165.0,Endagahamus
2002,104.0,Endagahamus
2003,104.0,Endagahamus
2004,96.0,Endagahamus
2005,127.0,Endagahamus
2006,189.0,Endagahamus
2007,149.0,Endagahamus
2008,94.0,Endagahamus
2009,80.0,Endagahamus
2010,171.0,Endagahamus
2011,107.0,Endagahamus
2012,135.0,Endagahamus
2013,80.0,Endagahamus
2014,150.0,Endagahamus
2015,139.0,Endagahamus
2016,83.0,Endagahamus
2017,282.0,Endagahamus
2018,225.0,Endagahamus
2019,250.0,Endagahamus
2020,133.15384615384622,Endagahamus
1981,115.0,Endamariam
1982,96.0,Endamariam
1983,85.0,Endamariam
1984,55.0,Endamariam
1985,99.0,Endamariam
1986,89.0,Endamariam
1987,75.0,Endamariam
1988,83.0,Endamariam
1989,62.0,Endamariam
1990,37.0,Endamariam
1991,61.0,Endamariam
1992,170.0,Endamariam
1993,106.0,Endamariam
1994,175.0,Endamariam
1995,127.0,Endamariam
1996,161.0,Endamariam
1997,37.0,Endamariam
1998,139.0,Endamariam
1999,111.0,Endamariam
2000,102.0,Endamariam
2001,60.0,Endamariam
2002,43.0,Endamariam
2003,110.0,Endamariam
2004,42.0,Endamariam
2005,102.0,Endamariam
2006,135.0,Endamariam
2007,87.0,Endamariam
2008,54.0,Endamariam
2009,82.0,Endamariam
2010,167.0,Endamariam
2011,70.0,Endamariam
2012,104.0,Endamariam
2013,44.0,Endamariam
2014,127.0,Endamariam
2015,107.0,Endamariam
2016,83.0,Endamariam
2017,135.0,Endamariam
2018,111.0,Endamariam
2019,177.0,Endamariam
2020,98.076923076923,Endamariam
1981,78.0,Erba
1982,97.0,Erba
1983,83.0,Erba
1984,51.0,Erba
1985,118.0,Erba
1986,145.0,Erba
1987,25.0,Erba
1988,125.0,Erba
1989,54.0,Erba
1990,48.0,Erba
1991,20.0,Erba
1992,109.0,Erba
1993,108.0,Erba
1994,116.0,Erba
1995,96.0,Erba
1996,121.0,Erba
1997,27.0,Erba
1998,223.0,Erba
1999,156.0,Erba
2000,70.0,Erba
2001,114.0,Erba
2002,109.0,Erba
2003,93.0,Erba
2004,67.0,Erba
2005,110.0,Erba
2006,88.0,Erba
2007,73.0,Erba
2008,101.0,Erba
2009,74.0,Erba
2010,153.0,Erba
2011,41.0,Erba
2012,95.0,Erba
2013,123.0,Erba
2014,201.0,Erba
2015,80.0,Erba
2016,105.0,Erba
2017,197.0,Erba
2018,173.0,Erba
2019,93.0,Erba
2020,101.5384615384616,Erba
1981,198.0,Esiret
1982,210.0,Esiret
1983,175.0,Esiret
1984,89.0,Esiret
1985,196.0,Esiret
1986,193.0,Esiret
1987,151.0,Esiret
1988,241.0,Esiret
1989,130.0,Esiret
1990,113.0,Esiret
1991,164.0,Esiret
1992,258.0,Esiret
1993,140.0,Esiret
1994,314.0,Esiret
1995,231.0,Esiret
1996,224.0,Esiret
1997,122.0,Esiret
1998,313.0,Esiret
1999,307.0,Esiret
2000,224.0,Esiret
2001,237.0,Esiret
2002,205.0,Esiret
2003,245.0,Esiret
2004,151.0,Esiret
2005,237.0,Esiret
2006,255.0,Esiret
2007,217.0,Esiret
2008,170.0,Esiret
2009,199.0,Esiret
2010,292.0,Esiret
2011,152.0,Esiret
2012,202.0,Esiret
2013,217.0,Esiret
2014,258.0,Esiret
2015,196.0,Esiret
2016,213.0,Esiret
2017,259.0,Esiret
2018,315.0,Esiret
2019,305.0,Esiret
2020,213.2820512820512,Esiret
1981,269.0,Estifanos
1982,271.0,Estifanos
1983,225.0,Estifanos
1984,228.0,Estifanos
1985,347.0,Estifanos
1986,245.0,Estifanos
1987,177.0,Estifanos
1988,258.0,Estifanos
1989,227.0,Estifanos
1990,233.0,Estifanos
1991,235.0,Estifanos
1992,399.0,Estifanos
1993,277.0,Estifanos
1994,351.0,Estifanos
1995,267.0,Estifanos
1996,244.0,Estifanos
1997,181.0,Estifanos
1998,365.0,Estifanos
1999,446.0,Estifanos
2000,412.0,Estifanos
2001,320.0,Estifanos
2002,255.0,Estifanos
2003,366.0,Estifanos
2004,236.0,Estifanos
2005,272.0,Estifanos
2006,347.0,Estifanos
2007,369.0,Estifanos
2008,248.0,Estifanos
2009,279.0,Estifanos
2010,364.0,Estifanos
2011,279.0,Estifanos
2012,291.0,Estifanos
2013,299.0,Estifanos
2014,293.0,Estifanos
2015,275.0,Estifanos
2016,282.0,Estifanos
2017,254.0,Estifanos
2018,421.0,Estifanos
2019,388.0,Estifanos
2020,294.74358974358927,Estifanos
1981,103.0,Fala
1982,123.0,Fala
1983,84.0,Fala
1984,51.0,Fala
1985,136.0,Fala
1986,178.0,Fala
1987,47.0,Fala
1988,154.0,Fala
1989,55.0,Fala
1990,52.0,Fala
1991,57.0,Fala
1992,142.0,Fala
1993,149.0,Fala
1994,126.0,Fala
1995,112.0,Fala
1996,117.0,Fala
1997,39.0,Fala
1998,252.0,Fala
1999,200.0,Fala
2000,140.0,Fala
2001,143.0,Fala
2002,122.0,Fala
2003,156.0,Fala
2004,72.0,Fala
2005,115.0,Fala
2006,165.0,Fala
2007,124.0,Fala
2008,110.0,Fala
2009,95.0,Fala
2010,142.0,Fala
2011,68.0,Fala
2012,107.0,Fala
2013,118.0,Fala
2014,192.0,Fala
2015,115.0,Fala
2016,122.0,Fala
2017,219.0,Fala
2018,139.0,Fala
2019,111.0,Fala
2020,121.8461538461539,Fala
1981,218.0,Felegehiwot
1982,245.0,Felegehiwot
1983,165.0,Felegehiwot
1984,176.0,Felegehiwot
1985,189.0,Felegehiwot
1986,185.0,Felegehiwot
1987,117.0,Felegehiwot
1988,184.0,Felegehiwot
1989,138.0,Felegehiwot
1990,236.0,Felegehiwot
1991,177.0,Felegehiwot
1992,134.0,Felegehiwot
1993,209.0,Felegehiwot
1994,113.0,Felegehiwot
1995,93.0,Felegehiwot
1996,132.0,Felegehiwot
1997,132.0,Felegehiwot
1998,259.0,Felegehiwot
1999,229.0,Felegehiwot
2000,214.0,Felegehiwot
2001,84.0,Felegehiwot
2002,132.0,Felegehiwot
2003,194.0,Felegehiwot
2004,201.0,Felegehiwot
2005,201.0,Felegehiwot
2006,158.0,Felegehiwot
2007,170.0,Felegehiwot
2008,157.0,Felegehiwot
2009,117.0,Felegehiwot
2010,162.0,Felegehiwot
2011,175.0,Felegehiwot
2012,141.0,Felegehiwot
2013,228.0,Felegehiwot
2014,218.0,Felegehiwot
2015,200.0,Felegehiwot
2016,118.0,Felegehiwot
2017,216.0,Felegehiwot
2018,94.0,Felegehiwot
2019,193.0,Felegehiwot
2020,171.89743589743588,Felegehiwot
1981,117.0,FelegeWayane
1982,118.0,FelegeWayane
1983,104.0,FelegeWayane
1984,37.0,FelegeWayane
1985,100.0,FelegeWayane
1986,74.0,FelegeWayane
1987,105.0,FelegeWayane
1988,118.0,FelegeWayane
1989,68.0,FelegeWayane
1990,29.0,FelegeWayane
1991,72.0,FelegeWayane
1992,105.0,FelegeWayane
1993,58.0,FelegeWayane
1994,162.0,FelegeWayane
1995,130.0,FelegeWayane
1996,103.0,FelegeWayane
1997,77.0,FelegeWayane
1998,181.0,FelegeWayane
1999,138.0,FelegeWayane
2000,102.0,FelegeWayane
2001,74.0,FelegeWayane
2002,86.0,FelegeWayane
2003,75.0,FelegeWayane
2004,42.0,FelegeWayane
2005,124.0,FelegeWayane
2006,157.0,FelegeWayane
2007,73.0,FelegeWayane
2008,37.0,FelegeWayane
2009,87.0,FelegeWayane
2010,133.0,FelegeWayane
2011,83.0,FelegeWayane
2012,54.0,FelegeWayane
2013,50.0,FelegeWayane
2014,80.0,FelegeWayane
2015,108.0,FelegeWayane
2016,69.0,FelegeWayane
2017,117.0,FelegeWayane
2018,138.0,FelegeWayane
2019,93.0,FelegeWayane
2020,94.30769230769229,FelegeWayane
1981,74.0,FikreAlem
1982,94.0,FikreAlem
1983,78.0,FikreAlem
1984,35.0,FikreAlem
1985,103.0,FikreAlem
1986,121.0,FikreAlem
1987,62.0,FikreAlem
1988,98.0,FikreAlem
1989,33.0,FikreAlem
1990,36.0,FikreAlem
1991,65.0,FikreAlem
1992,84.0,FikreAlem
1993,85.0,FikreAlem
1994,150.0,FikreAlem
1995,116.0,FikreAlem
1996,117.0,FikreAlem
1997,28.0,FikreAlem
1998,179.0,FikreAlem
1999,129.0,FikreAlem
2000,67.0,FikreAlem
2001,69.0,FikreAlem
2002,57.0,FikreAlem
2003,86.0,FikreAlem
2004,25.0,FikreAlem
2005,169.0,FikreAlem
2006,163.0,FikreAlem
2007,90.0,FikreAlem
2008,56.0,FikreAlem
2009,90.0,FikreAlem
2010,153.0,FikreAlem
2011,49.0,FikreAlem
2012,81.0,FikreAlem
2013,84.0,FikreAlem
2014,169.0,FikreAlem
2015,74.0,FikreAlem
2016,72.0,FikreAlem
2017,110.0,FikreAlem
2018,161.0,FikreAlem
2019,107.0,FikreAlem
2020,92.79487179487178,FikreAlem
1981,135.0,Filatako
1982,169.0,Filatako
1983,110.0,Filatako
1984,104.0,Filatako
1985,109.0,Filatako
1986,99.0,Filatako
1987,77.0,Filatako
1988,110.0,Filatako
1989,100.0,Filatako
1990,158.0,Filatako
1991,167.0,Filatako
1992,73.0,Filatako
1993,113.0,Filatako
1994,98.0,Filatako
1995,70.0,Filatako
1996,131.0,Filatako
1997,94.0,Filatako
1998,125.0,Filatako
1999,138.0,Filatako
2000,119.0,Filatako
2001,103.0,Filatako
2002,114.0,Filatako
2003,172.0,Filatako
2004,142.0,Filatako
2005,160.0,Filatako
2006,98.0,Filatako
2007,104.0,Filatako
2008,118.0,Filatako
