Year,value,Village
1988,29.2613813282234,AderSeg
1989,65.220790081744,AderSeg
1990,11.894902226972,AderSeg
1991,16.1231072149323,AderSeg
1992,30.6971688558788,AderSeg
1993,26.5167455250076,AderSeg
1994,62.70443986080971,AderSeg
1995,47.093454739582604,AderSeg
1996,36.6432577126611,AderSeg
1997,23.894332329624902,AderSeg
1998,47.890362548373496,AderSeg
1999,63.429080476646995,AderSeg
2000,25.6,AderSeg
2001,6.4,AderSeg
2002,2.2,AderSeg
2003,24.2,AderSeg
2004,10.4,AderSeg
2005,39.8,AderSeg
2006,62.9,AderSeg
2007,79.3,AderSeg
2008,60.9,AderSeg
2009,30.7,AderSeg
2010,60.7,AderSeg
2011,48.3,AderSeg
2012,38.7,AderSeg
2013,46.7,AderSeg
2014,46.9,AderSeg
1983,7.966567362792571,Adibearj
1984,7.57700352942977,Adibearj
1985,23.2860078363874,Adibearj
1986,26.946289297550397,Adibearj
1987,-20.3557633819309,Adibearj
1988,35.013640050398806,Adibearj
1989,38.9249899173532,Adibearj
1990,0.652579891033852,Adibearj
1991,15.609833166800499,Adibearj
1992,17.7147044413923,Adibearj
1993,30.686203258611197,Adibearj
1994,43.1546168819539,Adibearj
1995,39.424534484000795,Adibearj
1996,20.7103912041225,Adibearj
1997,5.42936021340813,Adibearj
1998,59.628048930090294,Adibearj
1999,50.9184220754459,Adibearj
2000,15.6,Adibearj
2001,4.8,Adibearj
2002,1.4,Adibearj
2003,39.1,Adibearj
2004,3.4,Adibearj
2005,49.4,Adibearj
2006,54.9,Adibearj
2007,67.1,Adibearj
2008,46.3,Adibearj
2009,38.8,Adibearj
2010,57.8,Adibearj
2011,18.5,Adibearj
2012,16.9,Adibearj
2013,37.5,Adibearj
2014,30.2,Adibearj
1983,2.31650525324529,AdiHa
1984,31.9008411313395,AdiHa
1985,43.402716013616,AdiHa
1986,37.6225505579164,AdiHa
1987,23.3792839267829,AdiHa
1988,38.8963388489254,AdiHa
1989,44.64100643117521,AdiHa
1990,12.0660418440413,AdiHa
1991,10.663070293450401,AdiHa
1992,42.915654041977,AdiHa
1993,50.5280951335294,AdiHa
1994,54.27537632058971,AdiHa
1995,62.4323956053618,AdiHa
1996,40.8399145494148,AdiHa
1997,40.320227830240505,AdiHa
1998,62.2464748218771,AdiHa
1999,58.3719973968955,AdiHa
2000,31.5,AdiHa
2001,42.4,AdiHa
2002,16.2,AdiHa
2003,38.9,AdiHa
2004,26.8,AdiHa
2005,47.1,AdiHa
2006,51.8,AdiHa
2007,70.8,AdiHa
2008,56.4,AdiHa
2009,35.2,AdiHa
2010,68.9,AdiHa
2011,21.6,AdiHa
2012,39.9,AdiHa
2013,45.1,AdiHa
2014,38.1,AdiHa
1983,7.491929567931741,AdiKisandid
1984,15.0860495438521,AdiKisandid
1985,42.96849949025,AdiKisandid
1986,33.1649966025493,AdiKisandid
1987,13.6048195815566,AdiKisandid
1988,40.1950921465661,AdiKisandid
1989,48.150169528732704,AdiKisandid
1990,26.0745990676056,AdiKisandid
1991,23.5833606054145,AdiKisandid
1992,41.1628294350611,AdiKisandid
1993,59.13512998736729,AdiKisandid
1994,64.9664208123755,AdiKisandid
1995,73.2344874606275,AdiKisandid
1996,32.5443446987694,AdiKisandid
1997,28.649981167585,AdiKisandid
1998,59.6131592796356,AdiKisandid
1999,63.6937554119909,AdiKisandid
2000,24.0,AdiKisandid
