year,value,village
1987,122.0,Siye
1988,179.0,Siye
1989,170.0,Siye
1990,110.0,Siye
1991,163.0,Siye
1992,156.0,Siye
1993,189.0,Siye
1994,187.0,Siye
1995,187.0,Siye
1996,204.0,Siye
1997,218.0,Siye
1998,163.0,Siye
1999,203.0,Siye
2000,166.0,Siye
2001,198.0,Siye
2002,126.0,Siye
2003,182.0,Siye
2004,194.0,Siye
2005,177.0,Siye
2006,166.0,Siye
2007,214.0,Siye
2008,140.0,Siye
2009,185.0,Siye
2010,213.0,Siye
2011,166.0,Siye
2012,206.0,Siye
2013,195.0,Siye
2014,197.0,Siye
2015,123.0,Siye
2016,199.0,Siye
2017,177.0,Siye
2018,197.0,Siye
2019,200.0,Siye
2020,176.74358974358978,Siye
1981,148.0,Smret
1982,107.0,Smret
1983,63.0,Smret
1984,96.0,Smret
1985,180.0,Smret
1986,212.0,Smret
1987,130.0,Smret
1988,131.0,Smret
1989,135.0,Smret
1990,63.0,Smret
1991,137.0,Smret
1992,106.0,Smret
1993,134.0,Smret
1994,140.0,Smret
1995,105.0,Smret
1996,167.0,Smret
1997,165.0,Smret
1998,137.0,Smret
1999,123.0,Smret
2000,115.0,Smret
2001,152.0,Smret
2002,101.0,Smret
2003,215.0,Smret
2004,166.0,Smret
2005,147.0,Smret
2006,158.0,Smret
2007,190.0,Smret
2008,117.0,Smret
2009,139.0,Smret
2010,129.0,Smret
2011,102.0,Smret
2012,182.0,Smret
2013,122.0,Smret
2014,170.0,Smret
2015,102.0,Smret
2016,186.0,Smret
2017,133.0,Smret
2018,164.0,Smret
2019,208.0,Smret
2020,140.4358974358974,Smret
1981,206.0,Sorya
1982,124.0,Sorya
1983,104.0,Sorya
1984,55.0,Sorya
1985,137.0,Sorya
1986,196.0,Sorya
1987,64.0,Sorya
1988,317.0,Sorya
1989,164.0,Sorya
1990,215.0,Sorya
1991,176.0,Sorya
1992,201.0,Sorya
1993,119.0,Sorya
1994,306.0,Sorya
1995,230.0,Sorya
1996,186.0,Sorya
1997,188.0,Sorya
1998,330.0,Sorya
1999,271.0,Sorya
2000,188.0,Sorya
2001,329.0,Sorya
2002,150.0,Sorya
2003,191.0,Sorya
2004,189.0,Sorya
2005,217.0,Sorya
2006,206.0,Sorya
2007,259.0,Sorya
2008,179.0,Sorya
2009,212.0,Sorya
2010,232.0,Sorya
2011,159.0,Sorya
2012,206.0,Sorya
2013,242.0,Sorya
2014,206.0,Sorya
2015,47.0,Sorya
2016,223.0,Sorya
2017,147.0,Sorya
2018,211.0,Sorya
2019,123.0,Sorya
2020,192.4358974358975,Sorya
1981,443.0,Suha
1982,275.0,Suha
1983,275.0,Suha
1984,337.0,Suha
1985,494.0,Suha
1986,408.0,Suha
1987,266.0,Suha
1988,537.0,Suha
1989,345.0,Suha
1990,461.0,Suha
1991,362.0,Suha
1992,326.0,Suha
1993,402.0,Suha
1994,409.0,Suha
1995,410.0,Suha
1996,425.0,Suha
1997,330.0,Suha
1998,413.0,Suha
1999,459.0,Suha
2000,445.0,Suha
2001,512.0,Suha
2002,387.0,Suha
2003,408.0,Suha
2004,373.0,Suha
2005,373.0,Suha
2006,542.0,Suha
2007,403.0,Suha
2008,449.0,Suha
2009,458.0,Suha
2010,439.0,Suha
2011,373.0,Suha
2012,465.0,Suha
2013,543.0,Suha
2014,421.0,Suha
2015,192.0,Suha
2016,523.0,Suha
2017,464.0,Suha
2018,390.0,Suha
2019,358.0,Suha
2020,407.5641025641022,Suha
1981,263.0,TahtayDaeroka
1982,121.0,TahtayDaeroka
1983,111.0,TahtayDaeroka
1984,148.0,TahtayDaeroka
1985,221.0,TahtayDaeroka
1986,243.0,TahtayDaeroka
1987,94.0,TahtayDaeroka
1988,228.0,TahtayDaeroka
1989,119.0,TahtayDaeroka
1990,144.0,TahtayDaeroka
1991,116.0,TahtayDaeroka
1992,173.0,TahtayDaeroka
1993,167.0,TahtayDaeroka
1994,203.0,TahtayDaeroka
1995,251.0,TahtayDaeroka
1996,148.0,TahtayDaeroka
1997,192.0,TahtayDaeroka
1998,308.0,TahtayDaeroka
1999,221.0,TahtayDaeroka
2000,142.0,TahtayDaeroka
2001,239.0,TahtayDaeroka
2002,127.0,TahtayDaeroka
2003,260.0,TahtayDaeroka
2004,200.0,TahtayDaeroka
2005,151.0,TahtayDaeroka
2006,186.0,TahtayDaeroka
2007,289.0,TahtayDaeroka
2008,169.0,TahtayDaeroka
2009,203.0,TahtayDaeroka
2010,195.0,TahtayDaeroka
2011,182.0,TahtayDaeroka
2012,184.0,TahtayDaeroka
2013,164.0,TahtayDaeroka
2014,166.0,TahtayDaeroka
2015,141.0,TahtayDaeroka
2016,268.0,TahtayDaeroka
2017,138.0,TahtayDaeroka
2018,173.0,TahtayDaeroka
2019,197.0,TahtayDaeroka
2020,185.7692307692308,TahtayDaeroka
1981,281.0,Tahtayhaya
1982,244.0,Tahtayhaya
1983,227.0,Tahtayhaya
1984,97.0,Tahtayhaya
1985,157.0,Tahtayhaya
1986,295.0,Tahtayhaya
1987,197.0,Tahtayhaya
1988,491.0,Tahtayhaya
1989,215.0,Tahtayhaya
1990,219.0,Tahtayhaya
1991,223.0,Tahtayhaya
1992,392.0,Tahtayhaya
1993,111.0,Tahtayhaya
1994,440.0,Tahtayhaya
1995,453.0,Tahtayhaya
1996,234.0,Tahtayhaya
1997,160.0,Tahtayhaya
1998,416.0,Tahtayhaya
1999,359.0,Tahtayhaya
2000,419.0,Tahtayhaya
2001,540.0,Tahtayhaya
2002,252.0,Tahtayhaya
2003,374.0,Tahtayhaya
2004,396.0,Tahtayhaya
2005,241.0,Tahtayhaya
2006,335.0,Tahtayhaya
2007,420.0,Tahtayhaya
2008,203.0,Tahtayhaya
2009,233.0,Tahtayhaya
2010,486.0,Tahtayhaya
2011,318.0,Tahtayhaya
2012,299.0,Tahtayhaya
2013,294.0,Tahtayhaya
2014,402.0,Tahtayhaya
2015,137.0,Tahtayhaya
2016,379.0,Tahtayhaya
2017,239.0,Tahtayhaya
2018,369.0,Tahtayhaya
2019,233.0,Tahtayhaya
2020,302.0512820512821,Tahtayhaya
1981,259.0,TahtayLegomti
1982,110.0,TahtayLegomti
1983,121.0,TahtayLegomti
1984,170.0,TahtayLegomti
1985,222.0,TahtayLegomti
1986,233.0,TahtayLegomti
1987,120.0,TahtayLegomti
1988,228.0,TahtayLegomti
1989,134.0,TahtayLegomti
1990,148.0,TahtayLegomti
1991,154.0,TahtayLegomti
1992,150.0,TahtayLegomti
1993,165.0,TahtayLegomti
1994,178.0,TahtayLegomti
1995,215.0,TahtayLegomti
1996,182.0,TahtayLegomti
1997,180.0,TahtayLegomti
1998,345.0,TahtayLegomti
1999,250.0,TahtayLegomti
2000,164.0,TahtayLegomti
2001,230.0,TahtayLegomti
2002,102.0,TahtayLegomti
2003,271.0,TahtayLegomti
2004,195.0,TahtayLegomti
2005,158.0,TahtayLegomti
2006,183.0,TahtayLegomti
2007,278.0,TahtayLegomti
2008,172.0,TahtayLegomti
2009,173.0,TahtayLegomti
2010,226.0,TahtayLegomti
2011,210.0,TahtayLegomti
2012,165.0,TahtayLegomti
2013,163.0,TahtayLegomti
2014,177.0,TahtayLegomti
2015,126.0,TahtayLegomti
2016,270.0,TahtayLegomti
2017,154.0,TahtayLegomti
2018,173.0,TahtayLegomti
2019,247.0,TahtayLegomti
2020,189.7692307692309,TahtayLegomti
1981,292.0,TahtayMegariaTsebri
1982,125.0,TahtayMegariaTsebri
1983,130.0,TahtayMegariaTsebri
1984,169.0,TahtayMegariaTsebri
1985,216.0,TahtayMegariaTsebri
1986,273.0,TahtayMegariaTsebri
1987,95.0,TahtayMegariaTsebri
1988,230.0,TahtayMegariaTsebri
1989,128.0,TahtayMegariaTsebri
1990,154.0,TahtayMegariaTsebri
1991,129.0,TahtayMegariaTsebri
1992,186.0,TahtayMegariaTsebri
1993,173.0,TahtayMegariaTsebri
1994,204.0,TahtayMegariaTsebri
1995,255.0,TahtayMegariaTsebri
1996,153.0,TahtayMegariaTsebri
1997,194.0,TahtayMegariaTsebri
1998,320.0,TahtayMegariaTsebri
1999,226.0,TahtayMegariaTsebri
2000,149.0,TahtayMegariaTsebri
2001,257.0,TahtayMegariaTsebri
2002,126.0,TahtayMegariaTsebri
2003,265.0,TahtayMegariaTsebri
2004,207.0,TahtayMegariaTsebri
2005,147.0,TahtayMegariaTsebri
2006,160.0,TahtayMegariaTsebri
2007,284.0,TahtayMegariaTsebri
2008,153.0,TahtayMegariaTsebri
