gid,year,mean,rank,district,Zone,region,Country
124,1991,,9,Debre Berhan Zuria, North Shewa (K3),Amhara, Ethiopia
124,1992,,10,Debre Berhan Zuria, North Shewa (K3),Amhara, Ethiopia
125,1984,1.1666666666666667,1,Efratana Gidim, North Shewa (K3),Amhara, Ethiopia
125,2004,1.4480874316939891,2,Efratana Gidim, North Shewa (K3),Amhara, Ethiopia
125,2009,1.5561643835616439,3,Efratana Gidim, North Shewa (K3),Amhara, Ethiopia
125,1990,1.5643835616438355,4,Efratana Gidim, North Shewa (K3),Amhara, Ethiopia
125,2008,1.644808743169399,5,Efratana Gidim, North Shewa (K3),Amhara, Ethiopia
125,2003,1.7616438356164383,6,Efratana Gidim, North Shewa (K3),Amhara, Ethiopia
125,1983,1.789041095890411,7,Efratana Gidim, North Shewa (K3),Amhara, Ethiopia
125,2012,1.8114754098360655,8,Efratana Gidim, North Shewa (K3),Amhara, Ethiopia
125,1985,1.8712328767123287,9,Efratana Gidim, North Shewa (K3),Amhara, Ethiopia
125,1991,1.904109589041096,10,Efratana Gidim, North Shewa (K3),Amhara, Ethiopia
126,1984,1.031721947076503,1,Gera Midirna Keya Gabriel, North Shewa (K3),Amhara, Ethiopia
126,1991,1.4023170846493143,2,Gera Midirna Keya Gabriel, North Shewa (K3),Amhara, Ethiopia
126,1994,2.1085381906575345,3,Gera Midirna Keya Gabriel, North Shewa (K3),Amhara, Ethiopia
126,1992,2.1533742729234966,4,Gera Midirna Keya Gabriel, North Shewa (K3),Amhara, Ethiopia
126,1993,2.2741196092876708,5,Gera Midirna Keya Gabriel, North Shewa (K3),Amhara, Ethiopia
126,1990,2.2770824242465753,6,Gera Midirna Keya Gabriel, North Shewa (K3),Amhara, Ethiopia
126,1985,2.296688565369862,7,Gera Midirna Keya Gabriel, North Shewa (K3),Amhara, Ethiopia
126,1983,2.2977156027589047,8,Gera Midirna Keya Gabriel, North Shewa (K3),Amhara, Ethiopia
126,2009,2.30744294430137,9,Gera Midirna Keya Gabriel, North Shewa (K3),Amhara, Ethiopia
126,1989,2.3533704712328762,10,Gera Midirna Keya Gabriel, North Shewa (K3),Amhara, Ethiopia
127,1984,0.8025808912049182,1,Gishe Rabel, North Shewa (K3),Amhara, Ethiopia
127,1990,1.312055163309589,2,Gishe Rabel, North Shewa (K3),Amhara, Ethiopia
127,1986,1.6794238682383562,3,Gishe Rabel, North Shewa (K3),Amhara, Ethiopia
127,1987,1.6840601026327389,4,Gishe Rabel, North Shewa (K3),Amhara, Ethiopia
127,1991,1.7154968935178099,5,Gishe Rabel, North Shewa (K3),Amhara, Ethiopia
127,1985,1.7516552587390966,6,Gishe Rabel, North Shewa (K3),Amhara, Ethiopia
127,2002,1.8117798758054795,7,Gishe Rabel, North Shewa (K3),Amhara, Ethiopia
127,2004,1.8123023791200548,8,Gishe Rabel, North Shewa (K3),Amhara, Ethiopia
127,2009,1.8174205457589045,9,Gishe Rabel, North Shewa (K3),Amhara, Ethiopia
127,1983,1.8787241306876716,10,Gishe Rabel, North Shewa (K3),Amhara, Ethiopia
128,1984,0.9716296391256831,1,Hagere Mariamna Kesem, North Shewa (K3),Amhara, Ethiopia
128,1991,1.647074659972603,2,Hagere Mariamna Kesem, North Shewa (K3),Amhara, Ethiopia
128,2011,1.6743066514082199,3,Hagere Mariamna Kesem, North Shewa (K3),Amhara, Ethiopia
128,1992,2.0070240383350257,4,Hagere Mariamna Kesem, North Shewa (K3),Amhara, Ethiopia
128,1990,2.0241544795369846,5,Hagere Mariamna Kesem, North Shewa (K3),Amhara, Ethiopia
128,1983,2.030327584586959,6,Hagere Mariamna Kesem, North Shewa (K3),Amhara, Ethiopia
128,1987,2.1193801436739728,7,Hagere Mariamna Kesem, North Shewa (K3),Amhara, Ethiopia
128,1985,2.2060132077369854,8,Hagere Mariamna Kesem, North Shewa (K3),Amhara, Ethiopia
128,2009,2.207759508030137,9,Hagere Mariamna Kesem, North Shewa (K3),Amhara, Ethiopia
128,2008,2.2107149174388536,10,Hagere Mariamna Kesem, North Shewa (K3),Amhara, Ethiopia
129,1984,1.283921274808743,1,Kewet, North Shewa (K3),Amhara, Ethiopia
129,1991,1.5232968616630125,2,Kewet, North Shewa (K3),Amhara, Ethiopia
129,1994,2.1208945408191786,3,Kewet, North Shewa (K3),Amhara, Ethiopia
129,1985,2.365715598739727,4,Kewet, North Shewa (K3),Amhara, Ethiopia
129,1990,2.3848532351780825,5,Kewet, North Shewa (K3),Amhara, Ethiopia
129,1992,2.4938669541256826,6,Kewet, North Shewa (K3),Amhara, Ethiopia
129,1993,2.5437075996712317,7,Kewet, North Shewa (K3),Amhara, Ethiopia
129,2009,2.5502078702465747,8,Kewet, North Shewa (K3),Amhara, Ethiopia
129,1989,2.5708285593424667,9,Kewet, North Shewa (K3),Amhara, Ethiopia
129,2011,2.574911154794521,10,Kewet, North Shewa (K3),Amhara, Ethiopia
130,2009,2.4264876293150692,1,Lay Betna Tach Bet, North Shewa (K3),Amhara, Ethiopia
130,1984,2.620036720273224,2,Lay Betna Tach Bet, North Shewa (K3),Amhara, Ethiopia
130,1983,2.6478540408767124,3,Lay Betna Tach Bet, North Shewa (K3),Amhara, Ethiopia
130,1986,2.7696808608767127,4,Lay Betna Tach Bet, North Shewa (K3),Amhara, Ethiopia
130,1990,2.8191789599999995,5,Lay Betna Tach Bet, North Shewa (K3),Amhara, Ethiopia
130,2002,2.8367105145753415,6,Lay Betna Tach Bet, North Shewa (K3),Amhara, Ethiopia
130,1987,3.0323279852602747,7,Lay Betna Tach Bet, North Shewa (K3),Amhara, Ethiopia
130,2004,3.0327863684699454,8,Lay Betna Tach Bet, North Shewa (K3),Amhara, Ethiopia
130,1995,3.2564382441095896,9,Lay Betna Tach Bet, North Shewa (K3),Amhara, Ethiopia
130,2003,3.274703467671234,10,Lay Betna Tach Bet, North Shewa (K3),Amhara, Ethiopia
131,1984,2.712560082005464,1,Mama Midirna Lalo, North Shewa (K3),Amhara, Ethiopia
131,1983,2.788270088794521,2,Mama Midirna Lalo, North Shewa (K3),Amhara, Ethiopia
131,1990,2.802492021701369,3,Mama Midirna Lalo, North Shewa (K3),Amhara, Ethiopia
131,2004,2.842659240407103,4,Mama Midirna Lalo, North Shewa (K3),Amhara, Ethiopia
131,2009,2.853876450112329,5,Mama Midirna Lalo, North Shewa (K3),Amhara, Ethiopia
131,2001,2.876639364123289,6,Mama Midirna Lalo, North Shewa (K3),Amhara, Ethiopia
131,1985,2.9300515334520547,7,Mama Midirna Lalo, North Shewa (K3),Amhara, Ethiopia
131,2002,2.963247236219178,8,Mama Midirna Lalo, North Shewa (K3),Amhara, Ethiopia
131,1994,3.0374090254739725,9,Mama Midirna Lalo, North Shewa (K3),Amhara, Ethiopia
131,2003,3.0415993144164415,10,Mama Midirna Lalo, North Shewa (K3),Amhara, Ethiopia
132,1983,1.9704741353698627,1,Bare, Unknown, Somali, Ethiopia
132,1984,2.0406932187049183,2,Bare, Unknown, Somali, Ethiopia
132,1987,2.0512159129342455,3,Bare, Unknown, Somali, Ethiopia
132,1995,2.276206577841097,4,Bare, Unknown, Somali, Ethiopia
132,2004,2.4049959226796984,5,Bare, Unknown, Somali, Ethiopia
132,1989,2.4233423026136984,6,Bare, Unknown, Somali, Ethiopia
132,1990,2.4445964387404935,7,Bare, Unknown, Somali, Ethiopia
132,2009,2.497868034959451,8,Bare, Unknown, Somali, Ethiopia
132,1986,2.5742821667041094,9,Bare, Unknown, Somali, Ethiopia
132,2002,2.612855122882191,10,Bare, Unknown, Somali, Ethiopia
133,1984,2.48455592576776,1,Chereti, Unknown, Somali, Ethiopia
133,1990,2.5888245288794534,2,Chereti, Unknown, Somali, Ethiopia
133,1987,2.6016775487397257,3,Chereti, Unknown, Somali, Ethiopia
133,2004,2.631421286166667,4,Chereti, Unknown, Somali, Ethiopia
133,2002,2.6854299918164384,5,Chereti, Unknown, Somali, Ethiopia
133,1983,2.7055898964931506,6,Chereti, Unknown, Somali, Ethiopia
133,1986,2.7927262836328755,7,Chereti, Unknown, Somali, Ethiopia
133,1995,2.799989870022219,8,Chereti, Unknown, Somali, Ethiopia
133,1985,2.830239159463013,9,Chereti, Unknown, Somali, Ethiopia
133,2009,2.8624631628082207,10,Chereti, Unknown, Somali, Ethiopia
134,1983,,1,Debeweyin, Unknown, Somali, Ethiopia
134,1984,,2,Debeweyin, Unknown, Somali, Ethiopia
134,1985,,3,Debeweyin, Unknown, Somali, Ethiopia
134,1986,,4,Debeweyin, Unknown, Somali, Ethiopia
134,1987,,5,Debeweyin, Unknown, Somali, Ethiopia
134,1988,,6,Debeweyin, Unknown, Somali, Ethiopia
134,1989,,7,Debeweyin, Unknown, Somali, Ethiopia
134,1990,,8,Debeweyin, Unknown, Somali, Ethiopia
134,1991,,9,Debeweyin, Unknown, Somali, Ethiopia
134,1992,,10,Debeweyin, Unknown, Somali, Ethiopia
135,1983,2.4098592850958895,1,Denan, Unknown, Somali, Ethiopia
135,1984,2.486116586497268,2,Denan, Unknown, Somali, Ethiopia
135,1986,2.71290220349315,3,Denan, Unknown, Somali, Ethiopia
135,2009,2.7385042197561646,4,Denan, Unknown, Somali, Ethiopia
135,1987,2.7477205946301377,5,Denan, Unknown, Somali, Ethiopia
135,1990,2.7583786887260273,6,Denan, Unknown, Somali, Ethiopia
135,2004,2.812976747461749,7,Denan, Unknown, Somali, Ethiopia
135,2002,2.85220824109863,8,Denan, Unknown, Somali, Ethiopia
135,1989,2.9993288678082206,9,Denan, Unknown, Somali, Ethiopia
135,1995,3.007490361652054,10,Denan, Unknown, Somali, Ethiopia
136,1983,2.6740687194861654,1,Dihun, Unknown, Somali, Ethiopia
136,1984,2.712602328825136,2,Dihun, Unknown, Somali, Ethiopia
136,2004,2.8694436810273225,3,Dihun, Unknown, Somali, Ethiopia
136,1990,2.909843270958905,4,Dihun, Unknown, Somali, Ethiopia
136,1986,2.941408939178082,5,Dihun, Unknown, Somali, Ethiopia
136,2009,2.963575660954657,6,Dihun, Unknown, Somali, Ethiopia
136,1995,2.9734232628575334,7,Dihun, Unknown, Somali, Ethiopia
136,2002,3.0413718210876706,8,Dihun, Unknown, Somali, Ethiopia
136,2001,3.0446132383205473,9,Dihun, Unknown, Somali, Ethiopia
136,1997,3.050079034419176,10,Dihun, Unknown, Somali, Ethiopia
137,1995,2.1624525627863007,1,Dolobay, Unknown, Somali, Ethiopia
137,2009,2.4722124664931506,2,Dolobay, Unknown, Somali, Ethiopia
137,1983,2.5023087346027397,3,Dolobay, Unknown, Somali, Ethiopia
137,1997,2.5155893525589037,4,Dolobay, Unknown, Somali, Ethiopia
137,1987,2.5563564590684926,5,Dolobay, Unknown, Somali, Ethiopia
137,1986,2.618850281361643,6,Dolobay, Unknown, Somali, Ethiopia
137,1984,2.630050011174864,7,Dolobay, Unknown, Somali, Ethiopia
137,1989,2.6508552926109585,8,Dolobay, Unknown, Somali, Ethiopia
137,2004,2.65306855647541,9,Dolobay, Unknown, Somali, Ethiopia
137,2002,2.6693021794520546,10,Dolobay, Unknown, Somali, Ethiopia
138,1984,1.8467030871420766,1,East Imi, Unknown, Somali, Ethiopia
138,1983,1.8609394846383567,2,East Imi, Unknown, Somali, Ethiopia
138,1987,1.9968659048438346,3,East Imi, Unknown, Somali, Ethiopia
138,2004,2.169671712625683,4,East Imi, Unknown, Somali, Ethiopia
138,1985,2.3824911761531227,5,East Imi, Unknown, Somali, Ethiopia
138,1989,2.3941778320191784,6,East Imi, Unknown, Somali, Ethiopia
138,1990,2.4989891699315065,7,East Imi, Unknown, Somali, Ethiopia
138,1986,2.581075751604439,8,East Imi, Unknown, Somali, Ethiopia
138,1995,2.6937224495068497,9,East Imi, Unknown, Somali, Ethiopia
138,1991,2.7211710053232863,10,East Imi, Unknown, Somali, Ethiopia
139,1983,2.210616438356164,1,Elkere, Unknown, Somali, Ethiopia
139,1984,2.2855191284153005,2,Elkere, Unknown, Somali, Ethiopia
139,2004,2.332991804371585,3,Elkere, Unknown, Somali, Ethiopia
139,1987,2.337671236164384,4,Elkere, Unknown, Somali, Ethiopia
139,1990,2.5479452112328764,5,Elkere, Unknown, Somali, Ethiopia
139,1986,2.58561643890411,6,Elkere, Unknown, Somali, Ethiopia
139,1989,2.703424657808219,7,Elkere, Unknown, Somali, Ethiopia
139,1985,2.7722602767123288,8,Elkere, Unknown, Somali, Ethiopia
139,1995,2.8397260276712326,9,Elkere, Unknown, Somali, Ethiopia
139,1993,2.941095890684932,10,Elkere, Unknown, Somali, Ethiopia
140,1987,2.080409893967124,1,Dawunt Delanta, North Wollo,Amhara, Ethiopia
140,1984,2.221715182978142,2,Dawunt Delanta, North Wollo,Amhara, Ethiopia
140,2004,2.2906939804808752,3,Dawunt Delanta, North Wollo,Amhara, Ethiopia
140,1983,2.487097193084931,4,Dawunt Delanta, North Wollo,Amhara, Ethiopia
140,1995,2.4929475868109585,5,Dawunt Delanta, North Wollo,Amhara, Ethiopia
140,1985,2.5356380825616442,6,Dawunt Delanta, North Wollo,Amhara, Ethiopia
140,1990,2.6025089871561637,7,Dawunt Delanta, North Wollo,Amhara, Ethiopia
140,2009,2.6553889314185506,8,Dawunt Delanta, North Wollo,Amhara, Ethiopia
140,2002,2.7069563960520555,9,Dawunt Delanta, North Wollo,Amhara, Ethiopia
140,1991,2.748612205219178,10,Dawunt Delanta, North Wollo,Amhara, Ethiopia
141,1984,1.6014597417650267,1,Gidan, North Wollo,Amhara, Ethiopia
141,2004,1.8693910352486338,2,Gidan, North Wollo,Amhara, Ethiopia
141,1987,1.9079716677205487,3,Gidan, North Wollo,Amhara, Ethiopia
141,1983,1.94552641620274,4,Gidan, North Wollo,Amhara, Ethiopia
141,1990,2.121269479915069,5,Gidan, North Wollo,Amhara, Ethiopia
141,1985,2.1856356181945196,6,Gidan, North Wollo,Amhara, Ethiopia
141,1989,2.269185602027397,7,Gidan, North Wollo,Amhara, Ethiopia
141,1991,2.293485686219179,8,Gidan, North Wollo,Amhara, Ethiopia
141,2009,2.2997412668547943,9,Gidan, North Wollo,Amhara, Ethiopia
141,2002,2.5006187836986307,10,Gidan, North Wollo,Amhara, Ethiopia
142,1984,1.070781565245902,1,Guba Lafto, North Wollo,Amhara, Ethiopia
142,1991,1.9782848041369863,2,Guba Lafto, North Wollo,Amhara, Ethiopia
142,2011,1.9832775299178076,3,Guba Lafto, North Wollo,Amhara, Ethiopia
142,2004,2.1112392908469935,4,Guba Lafto, North Wollo,Amhara, Ethiopia
142,1990,2.1200340055890408,5,Guba Lafto, North Wollo,Amhara, Ethiopia
142,1983,2.1697067915205466,6,Guba Lafto, North Wollo,Amhara, Ethiopia
142,1987,2.1966147707068497,7,Guba Lafto, North Wollo,Amhara, Ethiopia
142,2008,2.2478411023770493,8,Guba Lafto, North Wollo,Amhara, Ethiopia
142,2002,2.3160263839452053,9,Guba Lafto, North Wollo,Amhara, Ethiopia
142,2014,2.334866629156164,10,Guba Lafto, North Wollo,Amhara, Ethiopia
143,1984,1.434972102259563,1,Kobo, North Wollo,Amhara, Ethiopia
143,2009,1.9026947638438358,2,Kobo, North Wollo,Amhara, Ethiopia
143,1990,1.9288746337068492,3,Kobo, North Wollo,Amhara, Ethiopia
143,2004,2.1471774569453546,4,Kobo, North Wollo,Amhara, Ethiopia
143,2013,2.168535855013698,5,Kobo, North Wollo,Amhara, Ethiopia
143,2008,2.1947663181967205,6,Kobo, North Wollo,Amhara, Ethiopia
143,2003,2.3011424250410966,7,Kobo, North Wollo,Amhara, Ethiopia
143,1991,2.3249430580054797,8,Kobo, North Wollo,Amhara, Ethiopia
143,1983,2.3584982463424646,9,Kobo, North Wollo,Amhara, Ethiopia
143,2011,2.444098634054795,10,Kobo, North Wollo,Amhara, Ethiopia
144,1984,1.6987388312841527,1,Meket, North Wollo,Amhara, Ethiopia
144,1987,1.8130277447808214,2,Meket, North Wollo,Amhara, Ethiopia
144,2004,1.9530161611967212,3,Meket, North Wollo,Amhara, Ethiopia
144,1991,2.1603996467589037,4,Meket, North Wollo,Amhara, Ethiopia
144,1985,2.1826315243287664,5,Meket, North Wollo,Amhara, Ethiopia
144,1992,2.197925447885245,6,Meket, North Wollo,Amhara, Ethiopia
144,1995,2.2199978828301354,7,Meket, North Wollo,Amhara, Ethiopia
144,2002,2.314364156526028,8,Meket, North Wollo,Amhara, Ethiopia
144,1999,2.337141652378082,9,Meket, North Wollo,Amhara, Ethiopia
144,2009,2.36408036289315,10,Meket, North Wollo,Amhara, Ethiopia
145,1984,1.3680924172131146,1,Tehuledere, North Wollo,Amhara, Ethiopia
145,1990,2.1172023263013697,2,Tehuledere, North Wollo,Amhara, Ethiopia
145,1991,2.1853901780821916,3,Tehuledere, North Wollo,Amhara, Ethiopia
145,2008,2.204312096174863,4,Tehuledere, North Wollo,Amhara, Ethiopia
145,2004,2.3305988811475418,5,Tehuledere, North Wollo,Amhara, Ethiopia
145,1987,2.3461281063013697,6,Tehuledere, North Wollo,Amhara, Ethiopia
145,2011,2.4260214561643836,7,Tehuledere, North Wollo,Amhara, Ethiopia
145,1983,2.5077657038356147,8,Tehuledere, North Wollo,Amhara, Ethiopia
145,2007,2.6036499928767123,9,Tehuledere, North Wollo,Amhara, Ethiopia
145,1985,2.624206533424658,10,Tehuledere, North Wollo,Amhara, Ethiopia
146,1984,1.2114656006366118,1,Wadla, North Wollo,Amhara, Ethiopia
146,1990,2.1336909931294263,2,Wadla, North Wollo,Amhara, Ethiopia
146,1991,2.1738585443342466,3,Wadla, North Wollo,Amhara, Ethiopia
146,2008,2.2445033826775944,4,Wadla, North Wollo,Amhara, Ethiopia
146,2004,2.2676149812892903,5,Wadla, North Wollo,Amhara, Ethiopia
146,2011,2.279415824476711,6,Wadla, North Wollo,Amhara, Ethiopia
146,1987,2.386876676339726,7,Wadla, North Wollo,Amhara, Ethiopia
146,1983,2.3976069757808207,8,Wadla, North Wollo,Amhara, Ethiopia
146,2007,2.5668958724514517,9,Wadla, North Wollo,Amhara, Ethiopia
146,2002,2.5837419609311785,10,Wadla, North Wollo,Amhara, Ethiopia
147,1984,1.4011637816116664,1,Weldiya, North Wollo,Amhara, Ethiopia
147,1991,1.9793990896372058,2,Weldiya, North Wollo,Amhara, Ethiopia
147,1992,2.045771704018224,3,Weldiya, North Wollo,Amhara, Ethiopia
147,1990,2.08648214016622,4,Weldiya, North Wollo,Amhara, Ethiopia
147,1987,2.0946635625996435,5,Weldiya, North Wollo,Amhara, Ethiopia
147,2002,2.1146197285698625,6,Weldiya, North Wollo,Amhara, Ethiopia
147,2004,2.1161918052978135,7,Weldiya, North Wollo,Amhara, Ethiopia
147,2011,2.1265646989021922,8,Weldiya, North Wollo,Amhara, Ethiopia
147,1993,2.1922545681917804,9,Weldiya, North Wollo,Amhara, Ethiopia
147,2008,2.246325798759563,10,Weldiya, North Wollo,Amhara, Ethiopia
148,1984,1.0480244204098363,1,Artuma Fursina, Oromia Zone,Amhara, Ethiopia
148,1990,1.7411244164739725,2,Artuma Fursina, Oromia Zone,Amhara, Ethiopia
148,1991,1.8446645176465748,3,Artuma Fursina, Oromia Zone,Amhara, Ethiopia
148,1987,1.9750005955616432,4,Artuma Fursina, Oromia Zone,Amhara, Ethiopia
148,2011,2.0314781278136986,5,Artuma Fursina, Oromia Zone,Amhara, Ethiopia
148,2008,2.04882292082787,6,Artuma Fursina, Oromia Zone,Amhara, Ethiopia
148,1983,2.119475703816438,7,Artuma Fursina, Oromia Zone,Amhara, Ethiopia
148,2004,2.177921358262296,8,Artuma Fursina, Oromia Zone,Amhara, Ethiopia
148,2009,2.207760403241096,9,Artuma Fursina, Oromia Zone,Amhara, Ethiopia
148,1985,2.24321232759726,10,Artuma Fursina, Oromia Zone,Amhara, Ethiopia
149,1984,1.7074057954032786,1,Bati, Oromia Zone,Amhara, Ethiopia
149,1987,2.206842372068493,2,Bati, Oromia Zone,Amhara, Ethiopia
149,2004,2.269662990046448,3,Bati, Oromia Zone,Amhara, Ethiopia
149,1991,2.3513411597780824,4,Bati, Oromia Zone,Amhara, Ethiopia
149,1990,2.399981064717808,5,Bati, Oromia Zone,Amhara, Ethiopia
149,1992,2.5074777779206827,6,Bati, Oromia Zone,Amhara, Ethiopia
149,2002,2.5196907365484646,7,Bati, Oromia Zone,Amhara, Ethiopia
149,1997,2.5244983173452042,8,Bati, Oromia Zone,Amhara, Ethiopia
149,1983,2.54734558827726,9,Bati, Oromia Zone,Amhara, Ethiopia
149,1995,2.564248565449315,10,Bati, Oromia Zone,Amhara, Ethiopia
150,1984,1.325136612021858,1,Dawa Chefa, Oromia Zone,Amhara, Ethiopia
150,1991,2.0931506849315067,2,Dawa Chefa, Oromia Zone,Amhara, Ethiopia
150,2008,2.1256830601092895,3,Dawa Chefa, Oromia Zone,Amhara, Ethiopia
150,1987,2.186301369863014,4,Dawa Chefa, Oromia Zone,Amhara, Ethiopia
150,1990,2.2164383561643834,5,Dawa Chefa, Oromia Zone,Amhara, Ethiopia
150,1983,2.3095890410958906,6,Dawa Chefa, Oromia Zone,Amhara, Ethiopia
150,2004,2.314207650273224,7,Dawa Chefa, Oromia Zone,Amhara, Ethiopia
150,2007,2.3917808219178083,8,Dawa Chefa, Oromia Zone,Amhara, Ethiopia
150,2011,2.4273972602739726,9,Dawa Chefa, Oromia Zone,Amhara, Ethiopia
150,2002,2.504109589041096,10,Dawa Chefa, Oromia Zone,Amhara, Ethiopia
151,1984,1.2172630714207653,1,Jile Timuga, Oromia Zone,Amhara, Ethiopia
151,1990,1.9754484565753423,2,Jile Timuga, Oromia Zone,Amhara, Ethiopia
151,2009,2.220097527813699,3,Jile Timuga, Oromia Zone,Amhara, Ethiopia
151,2013,2.2511817985205473,4,Jile Timuga, Oromia Zone,Amhara, Ethiopia
151,1991,2.2561888341643828,5,Jile Timuga, Oromia Zone,Amhara, Ethiopia
151,2011,2.2598435940876715,6,Jile Timuga, Oromia Zone,Amhara, Ethiopia
151,2008,2.27966540887705,7,Jile Timuga, Oromia Zone,Amhara, Ethiopia
151,2004,2.2883221352185785,8,Jile Timuga, Oromia Zone,Amhara, Ethiopia
151,1987,2.3731089212876713,9,Jile Timuga, Oromia Zone,Amhara, Ethiopia
151,1993,2.386272303561644,10,Jile Timuga, Oromia Zone,Amhara, Ethiopia
152,1984,1.0123362367540987,1,Debre Tabor, South Gonder,Amhara, Ethiopia
152,2004,1.9618776888497267,2,Debre Tabor, South Gonder,Amhara, Ethiopia
152,2011,2.026138273043836,3,Debre Tabor, South Gonder,Amhara, Ethiopia
152,2008,2.0671488046775943,4,Debre Tabor, South Gonder,Amhara, Ethiopia
152,1983,2.0844760283452053,5,Debre Tabor, South Gonder,Amhara, Ethiopia
152,1991,2.1514349096904097,6,Debre Tabor, South Gonder,Amhara, Ethiopia
152,1987,2.2230005249205473,7,Debre Tabor, South Gonder,Amhara, Ethiopia
152,1993,2.229170310153425,8,Debre Tabor, South Gonder,Amhara, Ethiopia
152,2009,2.231127001791781,9,Debre Tabor, South Gonder,Amhara, Ethiopia
152,1990,2.2559396544054797,10,Debre Tabor, South Gonder,Amhara, Ethiopia
153,1984,1.2780490204672128,1,Dera, South Gonder,Amhara, Ethiopia
153,1990,2.0403737481095887,2,Dera, South Gonder,Amhara, Ethiopia
153,1987,2.0770754794520547,3,Dera, South Gonder,Amhara, Ethiopia
153,2004,2.082270119896174,4,Dera, South Gonder,Amhara, Ethiopia
153,2009,2.148413579988767,5,Dera, South Gonder,Amhara, Ethiopia
153,1991,2.18475004919726,6,Dera, South Gonder,Amhara, Ethiopia
153,2011,2.2519936094767123,7,Dera, South Gonder,Amhara, Ethiopia
153,2008,2.2573375871666665,8,Dera, South Gonder,Amhara, Ethiopia
153,1983,2.257589122520548,9,Dera, South Gonder,Amhara, Ethiopia
153,2003,2.2667171613972608,10,Dera, South Gonder,Amhara, Ethiopia
154,1984,1.5367587083442615,1,Ebenat, South Gonder,Amhara, Ethiopia
154,2004,1.9405662004699455,2,Ebenat, South Gonder,Amhara, Ethiopia
154,1987,1.9407204710452874,3,Ebenat, South Gonder,Amhara, Ethiopia
154,1991,2.1424990282540817,4,Ebenat, South Gonder,Amhara, Ethiopia
154,1983,2.20433258299452,5,Ebenat, South Gonder,Amhara, Ethiopia
154,1995,2.2264327141260263,6,Ebenat, South Gonder,Amhara, Ethiopia
154,1990,2.240903720876712,7,Ebenat, South Gonder,Amhara, Ethiopia
154,2011,2.2487411618931517,8,Ebenat, South Gonder,Amhara, Ethiopia
154,2009,2.252539090564385,9,Ebenat, South Gonder,Amhara, Ethiopia
154,1992,2.2999417975491814,10,Ebenat, South Gonder,Amhara, Ethiopia
155,1984,1.3518775779098358,1,Esite, South Gonder,Amhara, Ethiopia
155,1990,1.6374107888986305,2,Esite, South Gonder,Amhara, Ethiopia
155,2009,1.9034633305057804,3,Esite, South Gonder,Amhara, Ethiopia
155,2008,1.9723929918032785,4,Esite, South Gonder,Amhara, Ethiopia
155,2013,2.077265344695891,5,Esite, South Gonder,Amhara, Ethiopia
155,1983,2.112675758112329,6,Esite, South Gonder,Amhara, Ethiopia
155,1991,2.12416884371948,7,Esite, South Gonder,Amhara, Ethiopia
155,2004,2.179169301199454,8,Esite, South Gonder,Amhara, Ethiopia
155,2003,2.1917491448931505,9,Esite, South Gonder,Amhara, Ethiopia
155,1985,2.3974068678082197,10,Esite, South Gonder,Amhara, Ethiopia
156,1984,1.4642326673387978,1,Farta, South Gonder,Amhara, Ethiopia
156,1990,1.7989878236575345,2,Farta, South Gonder,Amhara, Ethiopia
156,2008,2.177752902980874,3,Farta, South Gonder,Amhara, Ethiopia
156,1987,2.3576417552876716,4,Farta, South Gonder,Amhara, Ethiopia
156,2013,2.385461673479453,5,Farta, South Gonder,Amhara, Ethiopia
156,2009,2.41555654080548,6,Farta, South Gonder,Amhara, Ethiopia
156,1991,2.4805182492630133,7,Farta, South Gonder,Amhara, Ethiopia
156,2004,2.4894093516530043,8,Farta, South Gonder,Amhara, Ethiopia
156,1989,2.5270615083068497,9,Farta, South Gonder,Amhara, Ethiopia
156,1985,2.5771129837452063,10,Farta, South Gonder,Amhara, Ethiopia
157,1984,1.0420285417213113,1,Tehuledere, South Wollo,Amhara, Ethiopia
157,1990,2.0496297814630133,2,Tehuledere, South Wollo,Amhara, Ethiopia
157,2004,2.0650401168469945,3,Tehuledere, South Wollo,Amhara, Ethiopia
157,2009,2.090598093459753,4,Tehuledere, South Wollo,Amhara, Ethiopia
157,2008,2.1048353175956294,5,Tehuledere, South Wollo,Amhara, Ethiopia
157,1991,2.1263526218630138,6,Tehuledere, South Wollo,Amhara, Ethiopia
157,2011,2.152503557364385,7,Tehuledere, South Wollo,Amhara, Ethiopia
157,1987,2.1699261460301376,8,Tehuledere, South Wollo,Amhara, Ethiopia
157,1993,2.2053699154986304,9,Tehuledere, South Wollo,Amhara, Ethiopia
157,1983,2.2626828911682466,10,Tehuledere, South Wollo,Amhara, Ethiopia
158,1984,1.8816487871748637,1,Tenta, South Wollo,Amhara, Ethiopia
158,1987,2.0080584603260276,2,Tenta, South Wollo,Amhara, Ethiopia
158,2004,2.0791783350737703,3,Tenta, South Wollo,Amhara, Ethiopia
158,1991,2.2713139629041086,4,Tenta, South Wollo,Amhara, Ethiopia
158,2002,2.3314906896191783,5,Tenta, South Wollo,Amhara, Ethiopia
158,1985,2.3439513059890404,6,Tenta, South Wollo,Amhara, Ethiopia
158,1995,2.3539132958020272,7,Tenta, South Wollo,Amhara, Ethiopia
158,1992,2.4513187295081966,8,Tenta, South Wollo,Amhara, Ethiopia
158,1997,2.5419052699999996,9,Tenta, South Wollo,Amhara, Ethiopia
158,1999,2.592721945232878,10,Tenta, South Wollo,Amhara, Ethiopia
