Year,value,Village
1989,370.037,Abrekuy
1990,365.04477,Abrekuy
1991,429.43901,Abrekuy
1992,224.56247,Abrekuy
1993,291.98548,Abrekuy
1994,331.00244,Abrekuy
1995,383.19556,Abrekuy
1996,371.28472,Abrekuy
1997,292.33113,Abrekuy
1998,587.3266199999999,Abrekuy
1999,456.58465,Abrekuy
2000,548.8152,Abrekuy
2001,527.87794,Abrekuy
2002,356.17085,Abrekuy
2003,390.08117000000004,Abrekuy
2004,365.86108,Abrekuy
2005,401.59408,Abrekuy
2006,351.54268,Abrekuy
2007,467.13430000000005,Abrekuy
2008,396.1296,Abrekuy
2009,373.61433999999997,Abrekuy
2010,552.0306800000001,Abrekuy
2011,425.16665,Abrekuy
2012,570.30686,Abrekuy
2013,413.30861000000004,Abrekuy
2014,333.03103,Abrekuy
2015,294.40141,Abrekuy
2016,424.23625,Abrekuy
2017,419.41825,Abrekuy
2018,347.02019,Abrekuy
2019,313.48862,Abrekuy
2020,387.14152420377826,Abrekuy
1981,106.825218,AdekeAla
1982,79.64289,AdekeAla
1983,67.83296,AdekeAla
1984,80.61268100000001,AdekeAla
1985,86.39481,AdekeAla
1986,203.53958,AdekeAla
1987,90.928458,AdekeAla
1988,112.4474,AdekeAla
1989,100.43211000000001,AdekeAla
1990,77.3916,AdekeAla
1991,121.1596,AdekeAla
1992,95.95345,AdekeAla
1993,68.2971,AdekeAla
1994,105.57469,AdekeAla
1995,95.62492,AdekeAla
1996,120.28705,AdekeAla
1997,157.53816,AdekeAla
1998,86.59037999999998,AdekeAla
1999,131.5654,AdekeAla
2000,123.68407,AdekeAla
2001,92.98498000000001,AdekeAla
2002,84.70904999999999,AdekeAla
2003,117.7733,AdekeAla
2004,89.76559,AdekeAla
2005,95.54118,AdekeAla
2006,106.1934,AdekeAla
2007,136.44726,AdekeAla
2008,91.44810000000001,AdekeAla
2009,103.31931,AdekeAla
2010,103.47762,AdekeAla
2011,118.68863,AdekeAla
2012,115.48826,AdekeAla
2013,104.426559,AdekeAla
2014,77.395,AdekeAla
2015,86.63218,AdekeAla
2016,103.75474,AdekeAla
2017,98.43824,AdekeAla
2018,146.44450999999998,AdekeAla
2019,140.49895,AdekeAla
2020,105.7884457948717,AdekeAla
1981,160.25765,Adekiney
1982,71.94996,Adekiney
1983,72.42242999999999,Adekiney
1984,95.66838,Adekiney
1985,85.33792,Adekiney
1986,79.62800999999999,Adekiney
1987,67.431166,Adekiney
1988,125.25489999999999,Adekiney
1989,83.65313499999999,Adekiney
1990,72.30793,Adekiney
1991,71.8387,Adekiney
1992,74.67331999999999,Adekiney
1993,87.69630000000001,Adekiney
1994,100.44044,Adekiney
1995,136.67931,Adekiney
1996,109.97122000000002,Adekiney
1997,111.80335000000001,Adekiney
1998,130.98362,Adekiney
1999,121.70195999999999,Adekiney
2000,111.30936,Adekiney
2001,95.13089,Adekiney
2002,64.65308999999999,Adekiney
2003,97.64767,Adekiney
2004,102.72341,Adekiney
2005,99.64546999999999,Adekiney
2006,78.2204,Adekiney
2007,190.33998,Adekiney
2008,108.91443,Adekiney
2009,98.20776000000001,Adekiney
2010,168.06181,Adekiney
2011,78.87211,Adekiney
2012,116.01993999999999,Adekiney
2013,110.25623,Adekiney
2014,79.928223,Adekiney
2015,81.789703,Adekiney
2016,90.51959,Adekiney
2017,91.79807,Adekiney
2018,104.72838,Adekiney
2019,71.68652,Adekiney
2020,100.00391633333328,Adekiney
1981,355.99585,AderSeg
1982,224.11968578947398,AderSeg
1983,185.60572,AderSeg
1984,219.57875,AderSeg
1985,280.95285,AderSeg
1986,322.10429,AderSeg
1987,174.83751,AderSeg
1988,605.8116,AderSeg
1989,318.63378,AderSeg
1990,333.68093999999996,AderSeg
1991,361.61190999999997,AderSeg
1992,204.42343,AderSeg
1993,282.74532999999997,AderSeg
1994,291.95054,AderSeg
1995,307.36542,AderSeg
1996,321.77797,AderSeg
1997,274.9816,AderSeg
1998,510.69802000000004,AderSeg
1999,408.5051,AderSeg
2000,434.9094,AderSeg
2001,482.85909,AderSeg
2002,295.99766,AderSeg
2003,299.32191,AderSeg
2004,319.44424,AderSeg
2005,396.37390000000005,AderSeg
2006,258.44377,AderSeg
2007,403.4654,AderSeg
2008,343.67720999999995,AderSeg
2009,346.02576,AderSeg
2010,451.74584000000004,AderSeg
2011,382.46720999999997,AderSeg
2012,496.48810000000003,AderSeg
2013,386.76247,AderSeg
2014,253.69305,AderSeg
2015,249.82016,AderSeg
2016,365.48959,AderSeg
2017,360.3156,AderSeg
2018,296.02285,AderSeg
2019,245.85561,AderSeg
2020,334.7322850202428,AderSeg
1981,177.6165,Adibearj
1982,79.92835,Adibearj
1983,90.17956000000001,Adibearj
1984,106.70753,Adibearj
1985,110.60203999999999,Adibearj
1986,209.33707,Adibearj
1987,110.72817,Adibearj
1988,131.49959,Adibearj
1989,108.21338,Adibearj
1990,81.58317,Adibearj
1991,125.92992000000001,Adibearj
1992,99.52656999999999,Adibearj
1993,80.38004000000001,Adibearj
1994,119.53204,Adibearj
1995,113.60472999999999,Adibearj
1996,109.78601,Adibearj
1997,150.04501,Adibearj
1998,91.37304,Adibearj
1999,127.36618000000001,Adibearj
2000,112.12482,Adibearj
2001,83.13476,Adibearj
2002,95.04079,Adibearj
2003,126.56147,Adibearj
2004,121.82391,Adibearj
2005,139.91631,Adibearj
2006,109.06558000000001,Adibearj
2007,136.71375999999998,Adibearj
2008,127.2114,Adibearj
2009,125.51884,Adibearj
2010,112.79937999999999,Adibearj
2011,132.20004,Adibearj
2012,162.46183,Adibearj
2013,113.75802999999999,Adibearj
2014,122.77279,Adibearj
2015,77.10351,Adibearj
2016,125.18538999999998,Adibearj
2017,156.43781,Adibearj
2018,173.11562,Adibearj
2019,180.18147999999997,Adibearj
2020,121.9760620512821,Adibearj
1981,121.47025,AdiHa
1982,84.00515999999999,AdiHa
1983,70.47991999999999,AdiHa
1984,89.04138,AdiHa
1985,88.73383000000001,AdiHa
1986,208.97904,AdiHa
1987,78.39501,AdiHa
1988,98.41888,AdiHa
1989,108.1184,AdiHa
1990,80.26732,AdiHa
1991,105.58828,AdiHa
1992,89.30861999999999,AdiHa
1993,89.62013,AdiHa
1994,126.69699,AdiHa
1995,115.82085,AdiHa
1996,141.59168999999997,AdiHa
1997,133.58321,AdiHa
1998,106.64510999999999,AdiHa
1999,116.02734000000001,AdiHa
2000,117.42017999999999,AdiHa
2001,81.12334000000001,AdiHa
2002,82.62277,AdiHa
2003,128.48399999999998,AdiHa
2004,84.5804,AdiHa
2005,113.48411999999999,AdiHa
2006,99.09993,AdiHa
2007,134.74687,AdiHa
2008,111.10566,AdiHa
2009,118.01425,AdiHa
2010,105.58617000000001,AdiHa
2011,145.80289,AdiHa
2012,160.72483,AdiHa
2013,129.56943,AdiHa
2014,105.73235,AdiHa
2015,124.29444,AdiHa
2016,116.92645999999999,AdiHa
2017,140.94829,AdiHa
2018,182.86450000000002,AdiHa
2019,147.16707,AdiHa
2020,114.9510092307692,AdiHa
1981,189.29964,AdiKisandid
1982,132.8436547368421,AdiKisandid
1983,96.26361,AdiKisandid
1984,112.12153999999998,AdiKisandid
1985,151.70886000000002,AdiKisandid
1986,164.50822,AdiKisandid
1987,104.24194,AdiKisandid
1988,295.27121,AdiKisandid
1989,119.86649,AdiKisandid
1990,167.25558999999998,AdiKisandid
1991,104.37678,AdiKisandid
1992,123.01413000000001,AdiKisandid
1993,129.55064,AdiKisandid
1994,190.45047,AdiKisandid
1995,291.37925,AdiKisandid
1996,137.88398,AdiKisandid
1997,154.23680000000002,AdiKisandid
1998,256.0078,AdiKisandid
1999,175.19616000000002,AdiKisandid
2000,179.0281,AdiKisandid
2001,195.46705,AdiKisandid
2002,136.87752,AdiKisandid
2003,147.53227,AdiKisandid
2004,126.91503,AdiKisandid
2005,177.2339,AdiKisandid
2006,113.81319,AdiKisandid
2007,292.09645,AdiKisandid
2008,172.13745,AdiKisandid
2009,150.57103,AdiKisandid
2010,256.44195,AdiKisandid
2011,216.30285999999998,AdiKisandid
2012,229.887,AdiKisandid
2013,168.82124,AdiKisandid
2014,117.71735000000001,AdiKisandid
