Year,value,Village
1995,88.7,Adibearj
1996,152.3,Adibearj
1997,169.5,Adibearj
1998,77.4,Adibearj
1999,139.8,Adibearj
2000,102.7,Adibearj
2001,75.2,Adibearj
2002,81.9,Adibearj
2003,146.4,Adibearj
2004,115.3,Adibearj
2005,171.8,Adibearj
2006,110.2,Adibearj
2007,158.9,Adibearj
2008,137.8,Adibearj
2009,142.0,Adibearj
2010,113.5,Adibearj
2011,148.5,Adibearj
2012,164.60000000000002,Adibearj
2013,105.5,Adibearj
2014,123.4,Adibearj
2015,69.2,Adibearj
2016,129.5,Adibearj
2017,149.3,Adibearj
2018,168.5,Adibearj
2019,172.8,Adibearj
1983,51.3166666666667,AdiHa
1984,58.0,AdiHa
1985,86.4,AdiHa
1986,206.7,AdiHa
1987,118.5083333333333,AdiHa
1988,102.0,AdiHa
1989,108.4,AdiHa
1990,62.5,AdiHa
1991,117.1,AdiHa
1992,32.2,AdiHa
1993,95.8,AdiHa
1994,134.5,AdiHa
1995,76.80000000000001,AdiHa
1996,184.5,AdiHa
1997,143.2,AdiHa
1998,90.8,AdiHa
1999,117.9,AdiHa
2000,113.6,AdiHa
2001,101.1,AdiHa
2002,55.8,AdiHa
2003,132.3,AdiHa
2004,85.3,AdiHa
2005,102.6,AdiHa
2006,128.4,AdiHa
2007,168.70000000000002,AdiHa
2008,113.8,AdiHa
2009,122.8,AdiHa
2010,129.2,AdiHa
2011,187.5,AdiHa
2012,162.0,AdiHa
2013,121.3,AdiHa
2014,79.1,AdiHa
2015,107.2,AdiHa
2016,136.0,AdiHa
2017,107.7,AdiHa
2018,193.8,AdiHa
2019,150.8,AdiHa
1983,92.3027777777778,AdiKisandid
1984,92.3,AdiKisandid
1985,141.1,AdiKisandid
1986,172.3916666666667,AdiKisandid
1987,83.3638888888889,AdiKisandid
1988,286.9,AdiKisandid
1989,106.8,AdiKisandid
1990,129.70000000000002,AdiKisandid
1991,109.8,AdiKisandid
1992,113.4,AdiKisandid
1993,131.0,AdiKisandid
1994,197.10000000000002,AdiKisandid
1995,255.2,AdiKisandid
1996,147.8,AdiKisandid
1997,162.5,AdiKisandid
1998,275.29999999999995,AdiKisandid
1999,198.4,AdiKisandid
2000,150.7,AdiKisandid
2001,172.2,AdiKisandid
2002,98.1,AdiKisandid
2003,147.6,AdiKisandid
2004,115.0,AdiKisandid
2005,180.0,AdiKisandid
2006,96.5,AdiKisandid
2007,300.0,AdiKisandid
2008,176.4,AdiKisandid
2009,140.7,AdiKisandid
2010,248.79999999999998,AdiKisandid
2011,175.3,AdiKisandid
2012,200.39999999999998,AdiKisandid
2013,213.1,AdiKisandid
2014,129.5,AdiKisandid
2015,102.8,AdiKisandid
2016,241.70000000000002,AdiKisandid
2017,132.3,AdiKisandid
2018,185.8,AdiKisandid
2019,137.79999999999998,AdiKisandid
1983,190.40000000000003,Adisalem
1984,204.9848484848485,Adisalem
1985,317.5,Adisalem
1986,259.98072150072153,Adisalem
1987,212.0612770562771,Adisalem
1988,424.4000000000001,Adisalem
1989,300.1,Adisalem
1990,302.2,Adisalem
1991,287.8,Adisalem
1992,244.10000000000002,Adisalem
1993,228.48484848484853,Adisalem
1994,314.29999999999995,Adisalem
1995,350.9,Adisalem
